"Latitude","Longitude","Region","Engaged","Duration","Distance","Width","Elevation","Heading","GPS Quality","Moisture","Flow Wheat","Header Offset","Speed","Mass Yield","Wet Yield","Dry Yield","Timestamp"
40.70357276,-102.20761301,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.08,89.3,2,11.6,9.7,0.0,3.9,2539.0,42.3,42.3,1530735029.0
40.70357317,-102.20759269,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.06,88.1,2,11.6,8.7,0.0,3.9,2285.8,38.1,38.1,1530735030.0
40.70357372,-102.20757254,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.08,88.0,2,11.3,9.1,0.0,3.9,2390.3,39.8,39.8,1530735031.0
40.70357426,-102.20755240,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.97,88.0,2,11.4,9.4,0.0,3.9,2463.8,41.1,41.1,1530735032.0
40.70357467,-102.20753243,"18/07/04-11:28:35",true,1.0,5.56,29.00,3729.93,88.6,2,11.7,10.2,0.0,3.8,2766.6,46.1,46.1,1530735033.0
40.70357508,-102.20751247,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.99,88.3,2,11.8,8.5,0.0,3.9,2217.3,37.0,37.0,1530735034.0
40.70357549,-102.20749250,"18/07/04-11:28:35",true,1.0,5.56,29.00,3730.01,88.4,2,11.8,9.9,0.0,3.8,2665.5,44.4,44.4,1530735035.0
40.70357590,-102.20747218,"18/07/04-11:28:35",true,2.0,11.48,29.00,3729.97,88.4,2,11.1,10.4,0.0,3.9,2728.9,45.5,45.5,1530735036.0
40.70357644,-102.20745221,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.97,88.4,2,11.0,10.7,0.0,3.9,2795.9,46.6,46.6,1530735037.0
40.70357658,-102.20743225,"18/07/04-11:28:35",true,1.0,5.56,29.00,3729.96,89.3,2,11.3,10.2,0.0,3.8,2769.1,46.2,46.2,1530735038.0
40.70357699,-102.20741229,"18/07/04-11:28:35",true,1.0,5.56,29.00,3729.95,88.4,2,11.5,9.7,0.0,3.8,2619.8,43.7,43.7,1530735039.0
40.70357699,-102.20739250,"18/07/04-11:28:35",true,1.0,5.56,29.00,3729.98,90.0,2,11.0,9.4,0.0,3.8,2546.0,42.4,42.4,1530735040.0
40.70357685,-102.20737218,"18/07/04-11:28:35",true,1.0,5.56,29.00,3729.96,90.5,2,11.2,8.6,0.0,3.8,2330.1,38.8,38.8,1530735041.0
40.70357740,-102.20735203,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.93,88.1,2,11.6,10.3,0.0,3.9,2706.6,45.1,45.1,1530735042.0
40.70357794,-102.20733243,"18/07/04-11:28:35",true,1.0,5.56,29.00,3729.92,87.9,2,11.8,10.0,0.0,3.8,2710.5,45.2,45.2,1530735043.0
40.70357876,-102.20731246,"18/07/04-11:28:35",true,2.0,11.48,29.00,3729.75,86.7,2,11.8,10.5,0.0,3.9,2747.8,45.8,45.8,1530735044.0
40.70357944,-102.20729214,"18/07/04-11:28:35",true,1.0,5.56,29.00,3729.72,87.8,2,11.5,10.0,0.0,3.8,2704.3,45.1,45.1,1530735045.0
40.70358013,-102.20727181,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.69,87.3,2,11.9,10.2,0.0,3.9,2657.8,44.3,44.3,1530735046.0
40.70358067,-102.20725203,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.70,87.7,2,12.1,10.4,0.0,3.9,2733.5,45.6,45.6,1530735047.0
40.70358122,-102.20723170,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.72,88.0,2,11.6,11.1,0.0,3.9,2900.1,48.3,48.3,1530735048.0
40.70358176,-102.20721156,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.71,88.0,2,11.2,10.2,0.0,3.9,2664.3,44.4,44.4,1530735049.0
40.70358204,-102.20719123,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.64,89.0,2,11.6,11.1,0.0,3.9,2896.8,48.3,48.3,1530735050.0
40.70358217,-102.20717109,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.65,89.5,2,11.7,10.5,0.0,3.9,2735.0,45.6,45.6,1530735051.0
40.70358217,-102.20715094,"18/07/04-11:28:35",true,2.0,11.48,29.00,3729.62,89.9,2,11.5,9.9,0.0,3.9,2599.8,43.3,43.3,1530735052.0
40.70358244,-102.20713098,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.64,89.3,2,11.6,10.2,0.0,3.9,2663.0,44.4,44.4,1530735053.0
40.70358272,-102.20711101,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.62,88.9,2,11.9,10.4,0.0,3.9,2720.3,45.3,45.3,1530735054.0
40.70358299,-102.20709087,"18/07/04-11:28:35",true,1.0,5.56,29.00,3729.64,88.8,2,12.0,9.5,0.0,3.8,2579.6,43.0,43.0,1530735055.0
40.70358326,-102.20707054,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.62,89.0,2,11.6,9.4,0.0,3.9,2447.6,40.8,40.8,1530735056.0
40.70358381,-102.20705004,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.58,88.1,2,11.3,10.6,0.0,3.9,2765.7,46.1,46.1,1530735057.0
40.70358422,-102.20702989,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.57,88.6,2,11.7,9.7,0.0,3.9,2550.1,42.5,42.5,1530735058.0
40.70358449,-102.20700975,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.56,88.8,2,11.9,10.0,0.0,3.9,2610.9,43.5,43.5,1530735059.0
40.70358504,-102.20698924,"18/07/04-11:28:35",true,2.0,11.48,29.00,3729.49,88.1,2,11.6,10.0,0.0,3.9,2625.0,43.7,43.7,1530735060.0
40.70358558,-102.20696910,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.49,88.0,2,11.7,10.8,0.0,3.9,2827.8,47.1,47.1,1530735061.0
40.70358613,-102.20694913,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.47,88.0,2,11.9,10.6,0.0,3.9,2772.8,46.2,46.2,1530735062.0
40.70358667,-102.20692899,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.57,87.9,2,12.1,11.2,0.0,3.9,2929.6,48.8,48.8,1530735063.0
40.70358708,-102.20690866,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.58,88.1,2,11.7,11.0,0.0,3.9,2871.4,47.9,47.9,1530735064.0
40.70358776,-102.20688870,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.60,87.6,2,11.6,10.2,0.0,3.9,2679.8,44.7,44.7,1530735065.0
40.70358831,-102.20686873,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.58,87.8,2,12.1,10.7,0.0,3.9,2798.1,46.6,46.6,1530735066.0
40.70358913,-102.20684859,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.57,87.1,2,12.4,10.0,0.0,3.9,2619.1,43.7,43.7,1530735067.0
40.70359022,-102.20682845,"18/07/04-11:28:35",true,2.0,11.12,29.00,3729.54,85.9,2,12.4,9.8,0.0,3.8,2648.6,44.1,44.1,1530735068.0
40.70359131,-102.20680812,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.43,86.0,2,11.7,8.8,0.0,3.9,2311.2,38.5,38.5,1530735069.0
40.70359240,-102.20678870,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.49,85.9,2,11.7,9.3,0.0,3.9,2445.9,40.8,40.8,1530735070.0
40.70359335,-102.20676873,"18/07/04-11:28:35",true,1.0,5.56,29.00,3729.52,86.4,2,12.0,9.8,0.0,3.8,2659.8,44.3,44.3,1530735071.0
40.70359458,-102.20674859,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.53,85.2,2,12.2,8.8,0.0,3.9,2308.2,38.5,38.5,1530735072.0
40.70359553,-102.20672880,"18/07/04-11:28:35",true,1.0,5.56,29.00,3729.62,86.3,2,12.1,8.7,0.0,3.8,2360.7,39.3,39.3,1530735073.0
40.70359635,-102.20670848,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.58,87.1,2,11.5,9.2,0.0,3.9,2409.3,40.2,40.2,1530735074.0
40.70359717,-102.20668851,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.70,87.2,2,11.7,9.1,0.0,3.9,2381.5,39.7,39.7,1530735075.0
40.70359772,-102.20666819,"18/07/04-11:28:35",true,2.0,11.48,29.00,3729.68,87.9,2,12.0,9.8,0.0,3.9,2552.4,42.5,42.5,1530735076.0
40.70359799,-102.20664786,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.69,88.8,2,12.1,8.4,0.0,3.9,2207.0,36.8,36.8,1530735077.0
40.70359840,-102.20662790,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.72,88.6,2,11.6,8.6,0.0,3.9,2256.5,37.6,37.6,1530735078.0
40.70359894,-102.20660775,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.80,88.0,2,11.3,9.7,0.0,3.9,2530.0,42.2,42.2,1530735079.0
40.70359990,-102.20658761,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.85,86.7,2,11.6,9.9,0.0,3.9,2592.5,43.2,43.2,1530735080.0
40.70360044,-102.20656764,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.86,87.4,2,11.8,9.0,0.0,3.9,2360.0,39.3,39.3,1530735081.0
40.70360126,-102.20654768,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.90,87.2,2,11.7,9.0,0.0,3.9,2344.0,39.1,39.1,1530735082.0
40.70360208,-102.20652735,"18/07/04-11:28:35",true,1.0,5.56,29.00,3729.90,87.0,2,11.4,8.9,0.0,3.8,2403.4,40.1,40.1,1530735083.0
40.70360317,-102.20650757,"18/07/04-11:28:35",true,2.0,11.48,29.00,3729.94,85.7,2,11.7,9.7,0.0,3.9,2534.9,42.2,42.2,1530735084.0
40.70360453,-102.20648760,"18/07/04-11:28:35",true,1.0,5.74,29.00,3729.98,84.8,2,12.1,10.3,0.0,3.9,2691.1,44.9,44.9,1530735085.0
40.70360590,-102.20646746,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.03,84.7,2,12.1,9.2,0.0,3.9,2409.0,40.1,40.1,1530735086.0
40.70360767,-102.20644677,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.07,83.9,2,11.5,9.2,0.0,3.9,2396.4,39.9,39.9,1530735087.0
40.70360931,-102.20642681,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.10,83.5,2,11.7,9.4,0.0,3.9,2469.3,41.2,41.2,1530735088.0
40.70361067,-102.20640702,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.11,85.1,2,12.0,8.5,0.0,3.9,2229.5,37.2,37.2,1530735089.0
40.70361162,-102.20638706,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.11,86.4,2,12.1,8.8,0.0,3.9,2300.4,38.3,38.3,1530735090.0
40.70361231,-102.20636691,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.14,87.0,2,11.6,7.5,0.0,3.9,1958.9,32.6,32.6,1530735091.0
40.70361312,-102.20634659,"18/07/04-11:28:35",true,2.0,11.48,29.00,3730.13,87.5,2,11.7,7.6,0.0,3.9,1998.6,33.3,33.3,1530735092.0
40.70361340,-102.20632626,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.14,88.8,2,12.1,7.3,0.0,3.9,1918.2,32.0,32.0,1530735093.0
40.70361326,-102.20630648,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.18,90.4,2,12.3,6.9,0.0,3.9,1805.0,30.1,30.1,1530735094.0
40.70361299,-102.20628597,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.19,91.0,2,12.1,8.2,0.0,3.9,2141.6,35.7,35.7,1530735095.0
40.70361244,-102.20626583,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.22,91.9,2,11.4,6.5,0.0,3.9,1699.8,28.3,28.3,1530735096.0
40.70361190,-102.20624568,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.27,92.5,2,11.6,8.9,0.0,3.9,2319.8,38.7,38.7,1530735097.0
40.70361176,-102.20622518,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.25,90.4,2,11.9,8.5,0.0,3.9,2229.8,37.2,37.2,1530735098.0
40.70361190,-102.20620486,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.27,89.5,2,11.9,7.3,0.0,3.9,1899.1,31.7,31.7,1530735099.0
40.70361231,-102.20618489,"18/07/04-11:28:35",true,2.0,11.48,29.00,3730.31,88.5,2,11.2,7.8,0.0,3.9,2053.4,34.2,34.2,1530735100.0
40.70361231,-102.20616475,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.31,89.7,2,11.2,6.8,0.0,3.9,1780.2,29.7,29.7,1530735101.0
40.70361217,-102.20614424,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.29,90.8,2,11.6,7.7,0.0,3.9,2024.5,33.7,33.7,1530735102.0
40.70361162,-102.20612410,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.29,92.1,2,11.9,7.2,0.0,3.9,1883.9,31.4,31.4,1530735103.0
40.70361094,-102.20610431,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.36,92.2,2,11.8,7.0,0.0,3.9,1831.4,30.5,30.5,1530735104.0
40.70361026,-102.20608435,"18/07/04-11:28:35",true,1.0,5.56,29.00,3730.41,92.8,2,10.8,6.9,0.0,3.8,1856.3,30.9,30.9,1530735105.0
40.70360972,-102.20606438,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.45,91.9,2,11.1,7.0,0.0,3.9,1827.5,30.5,30.5,1530735106.0
40.70360958,-102.20604442,"18/07/04-11:28:35",true,1.0,5.56,29.00,3730.48,90.4,2,11.3,6.7,0.0,3.8,1800.4,30.0,30.0,1530735107.0
40.70360944,-102.20602481,"18/07/04-11:28:35",true,2.0,11.12,29.00,3730.60,91.0,2,11.5,6.6,0.0,3.8,1771.3,29.5,29.5,1530735108.0
40.70360958,-102.20600503,"18/07/04-11:28:35",true,1.0,5.56,29.00,3730.59,89.2,2,11.3,6.6,0.0,3.8,1784.6,29.7,29.7,1530735109.0
40.70360944,-102.20598506,"18/07/04-11:28:35",true,1.0,5.56,29.00,3730.63,90.6,2,10.5,5.5,0.0,3.8,1491.4,24.9,24.9,1530735110.0
40.70360917,-102.20596492,"18/07/04-11:28:35",true,1.0,5.56,29.00,3730.75,90.8,2,10.7,6.5,0.0,3.8,1748.3,29.1,29.1,1530735111.0
40.70360903,-102.20594477,"18/07/04-11:28:35",true,1.0,5.56,29.00,3730.78,90.9,2,11.1,6.6,0.0,3.8,1786.0,29.8,29.8,1530735112.0
40.70360849,-102.20592463,"18/07/04-11:28:35",true,1.0,5.56,29.00,3730.76,91.9,2,11.3,6.8,0.0,3.8,1833.4,30.6,30.6,1530735113.0
40.70360753,-102.20590430,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.75,93.4,2,11.5,7.9,0.0,3.9,2057.5,34.3,34.3,1530735114.0
40.70360685,-102.20588380,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.75,92.8,2,11.5,7.8,0.0,3.9,2045.8,34.1,34.1,1530735115.0
40.70360631,-102.20586311,"18/07/04-11:28:35",true,2.0,11.48,29.00,3730.72,91.7,2,11.1,8.2,0.0,3.9,2145.3,35.8,35.8,1530735116.0
40.70360590,-102.20584279,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.73,91.9,2,11.0,7.8,0.0,3.9,2039.6,34.0,34.0,1530735117.0
40.70360576,-102.20582246,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.70,90.4,2,11.6,8.4,0.0,3.9,2203.8,36.7,36.7,1530735118.0
40.70360576,-102.20580250,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.68,90.1,2,11.8,8.6,0.0,3.9,2246.5,37.4,37.4,1530735119.0
40.70360562,-102.20578217,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.69,90.2,2,11.6,7.3,0.0,3.9,1921.5,32.0,32.0,1530735120.0
40.70360562,-102.20576167,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.69,90.2,2,11.1,7.7,0.0,3.9,2008.9,33.5,33.5,1530735121.0
40.70360535,-102.20574009,"18/07/04-11:28:35",true,1.0,5.74,29.00,3730.72,91.1,2,11.5,8.7,0.0,3.9,2278.0,38.0,38.0,1530735122.0
40.70360522,-102.20571796,"18/07/04-11:28:35",true,1.0,6.01,29.00,3730.72,90.4,2,11.9,8.7,0.0,4.1,2167.9,36.1,36.1,1530735123.0
40.70360522,-102.20569602,"18/07/04-11:28:35",true,2.0,12.40,29.00,3730.74,89.9,2,12.1,9.7,0.0,4.2,2352.8,39.2,39.2,1530735124.0
40.70360481,-102.20567408,"18/07/04-11:28:35",true,1.0,6.20,29.00,3730.74,91.3,2,11.5,9.7,0.0,4.2,2353.7,39.2,39.2,1530735125.0
40.70360426,-102.20565231,"18/07/04-11:28:35",true,1.0,6.20,29.00,3730.80,91.9,2,11.4,10.1,0.0,4.2,2438.1,40.6,40.6,1530735126.0
40.70360385,-102.20563037,"18/07/04-11:28:35",true,1.0,6.20,29.00,3730.77,91.7,2,11.7,9.7,0.0,4.2,2349.5,39.2,39.2,1530735127.0
40.70360317,-102.20560842,"18/07/04-11:28:35",true,1.0,6.20,29.00,3730.83,92.2,2,11.9,8.8,0.0,4.2,2125.3,35.4,35.4,1530735128.0
40.70360262,-102.20558666,"18/07/04-11:28:35",true,1.0,6.20,29.00,3730.98,91.7,2,11.9,9.8,0.0,4.2,2374.3,39.6,39.6,1530735129.0
40.70360208,-102.20556472,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.00,92.1,2,11.2,9.0,0.0,4.2,2190.8,36.5,36.5,1530735130.0
40.70360153,-102.20554259,"18/07/04-11:28:35",true,1.0,6.20,29.00,3730.99,91.8,2,11.4,10.1,0.0,4.2,2458.8,41.0,41.0,1530735131.0
40.70360099,-102.20552065,"18/07/04-11:28:35",true,2.0,12.40,29.00,3731.01,92.0,2,11.8,9.0,0.0,4.2,2172.3,36.2,36.2,1530735132.0
40.70360072,-102.20549853,"18/07/04-11:28:35",true,1.0,6.20,29.00,3730.96,90.7,2,11.9,9.0,0.0,4.2,2177.3,36.3,36.3,1530735133.0
40.70360153,-102.20547676,"18/07/04-11:28:35",true,1.0,6.20,29.00,3730.99,87.4,2,11.5,10.0,0.0,4.2,2423.0,40.4,40.4,1530735134.0
40.70360290,-102.20545446,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.06,85.5,2,11.2,9.2,0.0,4.2,2222.4,37.0,37.0,1530735135.0
40.70360522,-102.20543270,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.03,82.1,2,11.6,9.1,0.0,4.2,2205.6,36.8,36.8,1530735136.0
40.70360672,-102.20541075,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.06,84.6,2,11.7,8.1,0.0,4.2,1962.2,32.7,32.7,1530735137.0
40.70360726,-102.20538899,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.12,88.1,2,11.8,7.7,0.0,4.2,1862.2,31.0,31.0,1530735138.0
40.70360740,-102.20536723,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.15,89.6,2,11.5,8.7,0.0,4.2,2100.6,35.0,35.0,1530735139.0
40.70360740,-102.20534510,"18/07/04-11:28:35",true,2.0,12.40,29.00,3731.15,90.0,2,11.0,9.1,0.0,4.2,2211.2,36.9,36.9,1530735140.0
40.70360740,-102.20532316,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.19,90.0,2,11.3,9.5,0.0,4.2,2296.0,38.3,38.3,1530735141.0
40.70360794,-102.20530104,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.17,87.8,2,11.6,9.7,0.0,4.2,2351.1,39.2,39.2,1530735142.0
40.70360862,-102.20527891,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.17,87.9,2,11.7,10.6,0.0,4.2,2569.0,42.8,42.8,1530735143.0
40.70360944,-102.20525679,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.19,87.1,2,11.6,8.8,0.0,4.2,2137.2,35.6,35.6,1530735144.0
40.70361012,-102.20523467,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.24,87.5,2,11.0,10.8,0.0,4.2,2615.1,43.6,43.6,1530735145.0
40.70361081,-102.20521254,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.21,87.7,2,11.0,9.7,0.0,4.2,2359.5,39.3,39.3,1530735146.0
40.70361149,-102.20519024,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.18,87.6,2,11.4,10.3,0.0,4.2,2498.3,41.6,41.6,1530735147.0
40.70361190,-102.20516794,"18/07/04-11:28:35",true,2.0,12.58,29.00,3731.17,88.6,2,11.6,10.8,0.0,4.3,2582.8,43.0,43.0,1530735148.0
40.70361217,-102.20514581,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.21,89.3,2,11.3,10.8,0.0,4.3,2589.3,43.2,43.2,1530735149.0
40.70361231,-102.20512333,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.18,89.6,2,11.3,10.6,0.0,4.3,2527.9,42.1,42.1,1530735150.0
40.70361217,-102.20510103,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.18,90.4,2,11.8,10.3,0.0,4.3,2466.6,41.1,41.1,1530735151.0
40.70361162,-102.20507854,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.18,91.8,2,11.9,11.2,0.0,4.3,2672.8,44.5,44.5,1530735152.0
40.70361122,-102.20505642,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.19,91.6,2,11.7,11.3,0.0,4.3,2704.9,45.1,45.1,1530735153.0
40.70361149,-102.20503430,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.21,89.0,2,11.6,11.3,0.0,4.2,2737.5,45.6,45.6,1530735154.0
40.70361258,-102.20501235,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.21,85.9,2,12.0,10.0,0.0,4.2,2413.1,40.2,40.2,1530735155.0
40.70361408,-102.20499041,"18/07/04-11:28:35",true,2.0,12.40,29.00,3731.21,85.0,2,12.2,9.5,0.0,4.2,2314.5,38.6,38.6,1530735156.0
40.70361544,-102.20496847,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.27,85.3,2,11.5,10.6,0.0,4.2,2565.1,42.8,42.8,1530735157.0
40.70361681,-102.20494634,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.28,85.5,2,11.3,9.9,0.0,4.2,2403.3,40.1,40.1,1530735158.0
40.70361817,-102.20492422,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.30,85.2,2,11.8,9.6,0.0,4.2,2335.9,38.9,38.9,1530735159.0
40.70361899,-102.20490246,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.31,87.3,2,12.0,10.7,0.0,4.2,2592.9,43.2,43.2,1530735160.0
40.70361940,-102.20488033,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.36,88.5,2,11.9,9.7,0.0,4.2,2352.8,39.2,39.2,1530735161.0
40.70362008,-102.20485803,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.40,87.8,2,11.5,9.6,0.0,4.2,2332.0,38.9,38.9,1530735162.0
40.70362090,-102.20483609,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.43,87.5,2,11.4,8.6,0.0,4.2,2074.8,34.6,34.6,1530735163.0
40.70362158,-102.20481396,"18/07/04-11:28:35",true,2.0,12.40,29.00,3731.47,87.6,2,11.8,8.7,0.0,4.2,2098.5,35.0,35.0,1530735164.0
40.70362240,-102.20479184,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.49,86.9,2,11.9,8.7,0.0,4.2,2099.3,35.0,35.0,1530735165.0
40.70362308,-102.20476972,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.51,87.7,2,11.4,8.8,0.0,4.2,2128.1,35.5,35.5,1530735166.0
40.70362335,-102.20474759,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.58,89.2,2,11.1,9.1,0.0,4.2,2198.8,36.6,36.6,1530735167.0
40.70362362,-102.20472547,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.59,89.2,2,11.6,9.4,0.0,4.2,2277.2,38.0,38.0,1530735168.0
40.70362362,-102.20470353,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.59,90.0,2,11.7,8.5,0.0,4.2,2063.1,34.4,34.4,1530735169.0
40.70362308,-102.20468122,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.58,91.9,2,11.4,9.1,0.0,4.3,2173.1,36.2,36.2,1530735170.0
40.70362226,-102.20465874,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.58,92.7,2,10.9,8.8,0.0,4.3,2092.2,34.9,34.9,1530735171.0
40.70362090,-102.20463662,"18/07/04-11:28:35",true,2.0,12.58,29.00,3731.58,94.3,2,11.3,9.2,0.0,4.3,2195.5,36.6,36.6,1530735172.0
40.70361953,-102.20461449,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.58,94.7,2,11.6,8.4,0.0,4.2,2028.6,33.8,33.8,1530735173.0
40.70361831,-102.20459237,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.57,94.4,2,11.7,9.4,0.0,4.3,2251.0,37.5,37.5,1530735174.0
40.70361721,-102.20456989,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.54,93.7,2,11.3,7.8,0.0,4.3,1871.1,31.2,31.2,1530735175.0
40.70361626,-102.20454758,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.66,93.0,2,11.4,9.4,0.0,4.3,2240.6,37.3,37.3,1530735176.0
40.70361531,-102.20452528,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.69,93.4,2,11.8,8.2,0.0,4.3,1969.6,32.8,32.8,1530735177.0
40.70361408,-102.20450280,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.70,94.1,2,12.0,8.3,0.0,4.3,1976.6,32.9,32.9,1530735178.0
40.70361312,-102.20448032,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.66,93.0,2,11.4,9.3,0.0,4.3,2213.8,36.9,36.9,1530735179.0
40.70361231,-102.20445801,"18/07/04-11:28:35",true,2.0,12.58,29.00,3731.64,93.0,2,11.3,9.4,0.0,4.3,2241.6,37.4,37.4,1530735180.0
40.70361176,-102.20443571,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.63,91.5,2,11.6,8.8,0.0,4.3,2111.3,35.2,35.2,1530735181.0
40.70361162,-102.20441359,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.62,90.5,2,11.7,8.0,0.0,4.3,1920.7,32.0,32.0,1530735182.0
40.70361149,-102.20439146,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.64,90.6,2,11.2,9.3,0.0,4.2,2262.7,37.7,37.7,1530735183.0
40.70361135,-102.20436898,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.60,90.4,2,11.4,8.9,0.0,4.3,2125.9,35.4,35.4,1530735184.0
40.70361162,-102.20434686,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.61,89.0,2,11.7,9.2,0.0,4.3,2187.9,36.5,36.5,1530735185.0
40.70361217,-102.20432491,"18/07/04-11:28:35",true,1.0,6.20,29.00,3731.62,88.5,2,11.8,9.3,0.0,4.2,2250.3,37.5,37.5,1530735186.0
40.70361272,-102.20430261,"18/07/04-11:28:35",true,1.0,6.29,29.00,3731.59,87.9,2,11.6,9.5,0.0,4.3,2265.4,37.8,37.8,1530735187.0
