"Latitude","Longitude","Heading"
40.70421458,-102.20362560,88.4
40.70421499,-102.20360384,88.6
40.70421526,-102.20358225,89.2
40.70421540,-102.20356067,89.4
40.70421540,-102.20353891,89.4
40.70421553,-102.20351732,89.7
40.70421567,-102.20349574,89.5
40.70421581,-102.20347469,88.7
40.70421662,-102.20345365,86.7
40.70421785,-102.20343261,85.1
40.70421921,-102.20341120,85.6
40.70422017,-102.20338944,86.5
40.70422085,-102.20336803,87.2
40.70422126,-102.20334645,87.8
40.70422181,-102.20332451,87.7
40.70422262,-102.20330310,87.9
40.70422290,-102.20328206,88.6
40.70422317,-102.20326065,89.2
40.70422358,-102.20323943,89.4
40.70422371,-102.20321839,89.0
40.70422399,-102.20319644,89.2
40.70422426,-102.20317450,89.2
40.70422426,-102.20315292,89.7
40.70422412,-102.20313079,89.8
40.70422426,-102.20310903,89.7
40.70422440,-102.20308745,89.6
40.70422453,-102.20306550,88.8
40.70422508,-102.20304392,88.4
40.70422562,-102.20302215,88.7
40.70422590,-102.20300003,88.8
40.70422603,-102.20297791,88.7
40.70422671,-102.20295614,88.2
40.70422740,-102.20293438,88.2
40.70422767,-102.20291280,88.8
40.70422821,-102.20289085,89.2
40.70422849,-102.20286909,89.1
40.70422876,-102.20284733,89.3
40.70422903,-102.20282556,88.1
40.70422985,-102.20280416,87.0
40.70423080,-102.20278276,86.2
40.70423203,-102.20276135,85.7
40.70423326,-102.20274031,86.0
40.70423408,-102.20271836,87.3
40.70423530,-102.20269246,84.5
40.70423926,-102.20266638,72.8
40.70423203,-102.20276603,172.5
40.70422835,-102.20276531,172.8
40.70421035,-102.20276315,173.7
40.70419181,-102.20276063,175.5
40.70417449,-102.20275919,177.1
40.70415867,-102.20275811,178.8
40.70414231,-102.20275811,180.9
40.70412609,-102.20275865,181.0
40.70410986,-102.20275883,182.2
40.70409322,-102.20275919,182.9
40.70407618,-102.20276045,183.5
40.70405927,-102.20276153,183.7
40.70404291,-102.20276243,183.3
40.70402600,-102.20276351,183.2
40.70400896,-102.20276423,183.3
40.70399219,-102.20276513,183.4
40.70397487,-102.20276639,183.4
40.70395755,-102.20276801,183.8
40.70394037,-102.20276891,184.1
40.70392278,-102.20277034,184.1
40.70390574,-102.20277196,183.7
40.70388815,-102.20277304,183.6
40.70387056,-102.20277448,182.8
40.70385338,-102.20277538,182.7
40.70383579,-102.20277646,182.6
40.70381820,-102.20277772,182.3
40.70380075,-102.20277862,181.7
40.70378357,-102.20277898,181.3
40.70376625,-102.20277952,181.0
40.70374880,-102.20277970,181.2
40.70373121,-102.20278042,181.4
40.70371362,-102.20278096,181.7
40.70369644,-102.20278150,181.7
40.70367912,-102.20278222,182.0
40.70366126,-102.20278276,182.0
40.70364367,-102.20278347,181.5
40.70362649,-102.20278383,181.0
40.70360849,-102.20278383,179.8
40.70359076,-102.20278347,179.4
40.70357358,-102.20278347,180.3
40.70355613,-102.20278383,181.7
40.70353867,-102.20278455,182.5
40.70352095,-102.20278599,182.8
40.70350336,-102.20278725,183.4
40.70348577,-102.20278851,183.4
40.70346859,-102.20278995,183.2
40.70345141,-102.20279103,183.2
40.70343477,-102.20279229,183.2
40.70341759,-102.20279301,182.8
40.70339987,-102.20279409,182.8
40.70338269,-102.20279553,183.0
40.70336550,-102.20279642,183.3
40.70334819,-102.20279786,183.4
40.70333087,-102.20279948,183.6
40.70331342,-102.20280074,183.5
40.70329555,-102.20280200,182.7
40.70327837,-102.20280290,183.5
40.70326106,-102.20280452,183.5
40.70324388,-102.20280596,183.5
40.70322710,-102.20280704,183.4
40.70321006,-102.20280866,183.2
40.70319247,-102.20280973,183.1
40.70317515,-102.20281081,182.8
40.70315797,-102.20281153,182.0
40.70314079,-102.20281225,181.4
40.70312334,-102.20281261,180.7
40.70310629,-102.20281279,180.7
40.70308884,-102.20281279,180.5
40.70307152,-102.20281297,180.6
40.70305434,-102.20281333,181.4
40.70303675,-102.20281423,181.9
40.70301957,-102.20281513,181.9
40.70300212,-102.20281549,181.4
40.70298494,-102.20281603,180.6
40.70296735,-102.20281603,179.9
40.70295003,-102.20281585,179.1
40.70293244,-102.20281531,179.4
40.70291540,-102.20281531,179.7
40.70289849,-102.20281531,180.1
40.70288172,-102.20281513,180.7
40.70286413,-102.20281585,181.5
40.70284667,-102.20281675,182.0
40.70282908,-102.20281747,183.1
40.70281218,-102.20281927,183.6
40.70279527,-102.20282017,184.0
40.70277822,-102.20282179,184.1
40.70276091,-102.20282340,184.5
40.70274345,-102.20282484,184.5
40.70272614,-102.20282646,184.4
40.70270882,-102.20282790,184.3
40.70269123,-102.20282970,184.3
40.70267364,-102.20283132,184.4
40.70265591,-102.20283294,183.5
40.70263819,-102.20283420,183.1
40.70262073,-102.20283510,182.5
40.70260287,-102.20283546,182.1
40.70258514,-102.20283635,182.2
40.70256810,-102.20283725,182.4
40.70255092,-102.20283815,182.3
40.70253360,-102.20283887,182.3
40.70251601,-102.20283923,181.7
40.70249842,-102.20283995,181.1
40.70248069,-102.20284013,180.4
40.70246324,-102.20284013,179.8
40.70244551,-102.20284013,180.4
40.70242779,-102.20284031,180.3
40.70240979,-102.20284031,180.5
40.70239220,-102.20284049,180.3
40.70237420,-102.20284049,180.8
40.70235688,-102.20284103,180.9
40.70233929,-102.20284139,181.0
40.70232170,-102.20284175,181.4
40.70230384,-102.20284211,181.7
40.70228625,-102.20284301,182.3
40.70226866,-102.20284427,182.5
40.70225134,-102.20284517,182.6
40.70223403,-102.20284643,182.5
40.70221657,-102.20284733,183.2
40.70219898,-102.20284877,183.3
40.70218153,-102.20285002,183.4
40.70216367,-102.20285146,183.0
40.70214676,-102.20285290,183.3
40.70212944,-102.20285416,183.3
40.70211185,-102.20285524,183.3
40.70209344,-102.20285668,182.7
40.70207653,-102.20285794,182.6
40.70205922,-102.20285902,182.3
40.70204067,-102.20285974,181.9
40.70202322,-102.20286064,181.6
40.70200604,-102.20286154,181.8
40.70198845,-102.20286190,181.2
40.70197222,-102.20286261,181.7
40.70195654,-102.20286351,181.9
40.70194099,-102.20286405,180.8
40.70192559,-102.20286405,180.9
40.70191004,-102.20286441,180.9
40.70189436,-102.20286459,180.9
40.70187854,-102.20286495,180.6
40.70186245,-102.20286513,180.8
40.70184704,-102.20286549,180.7
40.70183150,-102.20286531,180.9
40.70181582,-102.20286639,181.5
40.70180014,-102.20286711,181.8
40.70178459,-102.20286783,182.1
40.70176891,-102.20286873,182.0
40.70175337,-102.20286927,181.9
40.70173769,-102.20287017,182.1
40.70172173,-102.20287089,182.4
40.70170619,-102.20287197,182.6
40.70169051,-102.20287305,182.8
40.70167469,-102.20287395,182.9
40.70165969,-102.20287503,182.9
40.70164360,-102.20287628,182.8
40.70162805,-102.20287736,183.1
40.70161224,-102.20287880,182.6
40.70159655,-102.20287934,182.0
40.70158128,-102.20287988,181.2
40.70156546,-102.20288024,181.1
40.70154978,-102.20288096,181.5
40.70153397,-102.20288150,181.3
40.70151828,-102.20288186,180.9
40.70150260,-102.20288222,181.0
40.70148720,-102.20288240,180.8
40.70147179,-102.20288276,180.7
40.70145583,-102.20288294,181.0
40.70144042,-102.20288348,181.8
40.70142502,-102.20288438,182.0
40.70140933,-102.20288510,182.2
40.70139379,-102.20288618,182.9
40.70137824,-102.20288744,183.2
40.70136229,-102.20288852,183.4
40.70134661,-102.20288977,183.3
40.70133134,-102.20289103,183.1
40.70131579,-102.20289193,183.0
40.70129984,-102.20289265,182.4
40.70128416,-102.20289319,181.6
40.70126861,-102.20289355,181.3
40.70125293,-102.20289391,181.1
40.70123739,-102.20289445,181.2
40.70122198,-102.20289499,181.1
40.70120630,-102.20289517,181.5
40.70119048,-102.20289589,181.6
40.70117493,-102.20289643,181.7
40.70115939,-102.20289715,181.3
40.70114330,-102.20289751,181.6
40.70112734,-102.20289859,182.1
40.70111166,-102.20289931,182.2
40.70109612,-102.20290021,182.3
40.70108057,-102.20290111,183.0
40.70106476,-102.20290236,183.4
40.70104880,-102.20290344,183.2
40.70103312,-102.20290470,182.4
40.70101717,-102.20290488,180.7
40.70100108,-102.20290488,180.3
40.70098539,-102.20290488,179.9
40.70096971,-102.20290434,180.4
40.70095376,-102.20290488,180.6
40.70093794,-102.20290488,180.6
40.70092185,-102.20290506,181.4
40.70090590,-102.20290578,181.7
40.70089022,-102.20290614,182.2
40.70087467,-102.20290686,181.6
40.70085913,-102.20290704,180.9
40.70084399,-102.20290704,180.7
40.70082954,-102.20290704,180.3
40.70081631,-102.20290722,180.6
40.70080349,-102.20290740,181.7
40.70079026,-102.20290830,183.0
40.70077676,-102.20290974,184.1
40.70076231,-102.20291136,184.2
40.70074813,-102.20291262,184.3
40.70073340,-102.20291388,184.4
40.70071881,-102.20291550,184.5
40.70070408,-102.20291711,184.7
40.70068949,-102.20291855,184.6
40.70067449,-102.20292035,184.4
40.70065936,-102.20292179,184.3
40.70064463,-102.20292341,183.8
40.70062963,-102.20292449,183.8
40.70061450,-102.20292539,183.5
40.70059936,-102.20292665,183.3
40.70058436,-102.20292791,183.0
40.70056827,-102.20292845,182.8
40.70055054,-102.20292988,182.3
40.70060413,-102.20293528,278.6
40.70060468,-102.20294104,278.8
40.70060591,-102.20295542,278.2
40.70060713,-102.20297125,278.0
40.70060877,-102.20298726,277.3
40.70060986,-102.20300345,276.8
40.70061095,-102.20302072,276.3
40.70061204,-102.20303834,275.1
40.70061286,-102.20305705,274.3
40.70061354,-102.20307575,273.1
40.70061381,-102.20309500,272.6
40.70061436,-102.20311478,272.7
40.70061477,-102.20313457,272.4
40.70061531,-102.20315471,272.1
40.70061559,-102.20317504,272.1
40.70061600,-102.20319518,272.0
40.70061641,-102.20321569,271.9
40.70061668,-102.20323619,271.8
40.70061709,-102.20325634,271.1
40.70061709,-102.20327702,270.9
40.70061736,-102.20329717,270.6
40.70061750,-102.20331749,270.2
40.70061750,-102.20333818,270.5
40.70061763,-102.20335850,270.5
40.70061777,-102.20337901,270.1
40.70061763,-102.20339987,269.7
40.70061763,-102.20342055,269.2
40.70061763,-102.20344124,268.9
40.70061722,-102.20346192,268.6
40.70061709,-102.20348225,268.4
40.70061668,-102.20350275,268.1
40.70061627,-102.20352344,268.3
40.70061641,-102.20354394,270.3
40.70061654,-102.20356463,271.5
40.70061736,-102.20358531,272.5
40.70061818,-102.20360581,272.5
40.70061859,-102.20362704,272.2
40.70061927,-102.20364736,271.9
40.70061981,-102.20366805,271.4
40.70061995,-102.20368891,270.4
40.70061995,-102.20370924,269.6
40.70061968,-102.20372974,269.0
40.70061941,-102.20375043,268.6
40.70061900,-102.20377093,268.8
40.70061872,-102.20379143,269.2
40.70061859,-102.20381176,269.2
40.70061872,-102.20383226,269.4
40.70061859,-102.20385277,269.6
40.70061859,-102.20387309,269.8
40.70061859,-102.20389378,269.4
40.70061831,-102.20391464,268.6
40.70061791,-102.20393515,268.1
40.70061750,-102.20395547,267.9
40.70061681,-102.20397634,268.3
40.70061641,-102.20399702,268.0
40.70061600,-102.20401734,268.0
40.70061559,-102.20403803,268.7
40.70061531,-102.20405817,268.7
40.70061518,-102.20407868,268.7
40.70061491,-102.20409918,269.1
40.70061477,-102.20411951,269.3
40.70061463,-102.20414001,269.5
40.70061450,-102.20416016,268.9
40.70061409,-102.20418066,268.2
40.70061368,-102.20420099,267.9
40.70061300,-102.20422149,267.9
40.70061245,-102.20424200,267.7
40.70061191,-102.20426250,268.3
40.70061136,-102.20428318,268.4
40.70061081,-102.20430333,268.4
40.70061054,-102.20432383,269.0
40.70061027,-102.20434434,269.1
40.70061013,-102.20436502,269.4
40.70061000,-102.20438589,269.5
40.70060986,-102.20440657,269.4
40.70060959,-102.20442726,269.5
40.70060959,-102.20444776,269.5
40.70060945,-102.20446844,269.7
40.70060931,-102.20448877,269.8
40.70060931,-102.20450909,269.6
40.70060904,-102.20453014,268.9
40.70060863,-102.20455046,268.3
40.70060809,-102.20457133,268.2
40.70060754,-102.20459201,268.1
40.70060686,-102.20461234,267.7
40.70060618,-102.20463302,267.2
40.70060522,-102.20465352,266.4
40.70060413,-102.20467421,265.6
40.70060291,-102.20469471,264.9
40.70060141,-102.20471522,264.8
40.70060004,-102.20473572,265.4
40.70059922,-102.20475623,267.0
40.70059881,-102.20477691,268.7
40.70059881,-102.20479742,269.8
40.70059895,-102.20481774,270.3
40.70059909,-102.20483879,270.7
40.70059936,-102.20485965,271.0
40.70059963,-102.20488033,271.4
40.70060004,-102.20490102,271.2
40.70060031,-102.20492134,270.6
40.70060045,-102.20494221,270.2
40.70060045,-102.20496307,270.2
40.70060059,-102.20498376,270.3
40.70060072,-102.20500444,270.6
40.70060072,-102.20502530,270.7
40.70060113,-102.20504635,271.0
40.70060127,-102.20506667,270.9
40.70060154,-102.20508754,270.7
40.70060168,-102.20510840,270.7
40.70060195,-102.20512927,270.3
40.70060209,-102.20514995,270.0
40.70060222,-102.20517081,269.9
40.70060209,-102.20519150,269.4
40.70060168,-102.20521218,268.8
40.70060141,-102.20523287,268.5
40.70060113,-102.20525355,268.2
40.70060059,-102.20527406,268.6
40.70060004,-102.20529492,268.6
40.70059963,-102.20531543,268.6
40.70059936,-102.20533611,268.8
40.70059895,-102.20535715,269.3
40.70059881,-102.20537802,269.5
40.70059854,-102.20539870,269.5
40.70059827,-102.20541957,269.7
40.70059813,-102.20544043,269.9
40.70059813,-102.20546130,269.9
40.70059813,-102.20548198,269.8
40.70059786,-102.20550320,269.2
40.70059772,-102.20552407,269.1
40.70059731,-102.20554511,268.4
40.70059663,-102.20556616,267.7
40.70059595,-102.20558684,267.3
40.70059541,-102.20560789,267.7
40.70059486,-102.20562893,267.7
40.70059418,-102.20564997,267.6
40.70059350,-102.20567084,267.9
40.70059295,-102.20569170,268.5
40.70059295,-102.20571329,269.6
40.70059295,-102.20573433,269.8
40.70059309,-102.20575519,269.9
40.70059309,-102.20577642,270.6
40.70059322,-102.20579746,269.9
40.70059281,-102.20581851,268.5
40.70059213,-102.20583955,267.6
40.70059145,-102.20586041,267.7
40.70059091,-102.20588146,268.2
40.70059036,-102.20590232,268.4
40.70058995,-102.20592319,268.3
40.70058941,-102.20594423,268.6
40.70058900,-102.20596510,268.6
40.70058872,-102.20598614,268.6
40.70058845,-102.20600700,268.7
40.70058832,-102.20602823,269.4
40.70058832,-102.20604891,269.9
40.70058832,-102.20606996,269.8
40.70058832,-102.20609100,269.9
40.70058832,-102.20611205,270.1
40.70058832,-102.20613309,270.3
40.70058832,-102.20615395,270.1
40.70058818,-102.20617464,269.4
40.70058791,-102.20619550,269.1
40.70058750,-102.20621655,269.0
40.70058750,-102.20623759,269.1
40.70058722,-102.20625828,269.5
40.70058722,-102.20627932,269.7
40.70058750,-102.20630036,270.3
40.70058750,-102.20632123,271.0
40.70058750,-102.20634209,271.1
40.70058791,-102.20636278,271.2
40.70058804,-102.20638364,271.3
40.70058845,-102.20640468,271.6
40.70058900,-102.20642555,271.7
40.70058941,-102.20644641,271.3
40.70058981,-102.20646728,271.2
40.70059009,-102.20648814,271.2
40.70059050,-102.20650901,271.1
40.70059063,-102.20652987,270.9
40.70059050,-102.20655073,269.7
40.70059036,-102.20657160,269.0
40.70058995,-102.20659246,268.8
40.70058941,-102.20661387,268.6
40.70058900,-102.20663473,268.6
40.70058859,-102.20665560,268.3
40.70058791,-102.20667664,267.8
40.70058722,-102.20669732,267.6
40.70058668,-102.20671837,267.7
40.70058600,-102.20673905,267.7
40.70058532,-102.20675992,267.5
40.70058477,-102.20678078,267.5
40.70058409,-102.20680165,268.5
40.70058382,-102.20682233,269.3
40.70058382,-102.20684319,270.2
40.70058395,-102.20686370,271.2
40.70058463,-102.20688456,272.3
40.70058518,-102.20690579,272.9
40.70058613,-102.20692647,273.0
40.70058695,-102.20694734,272.6
40.70058750,-102.20696838,271.8
40.70058763,-102.20698870,270.9
40.70058763,-102.20700975,270.6
40.70058763,-102.20703061,270.4
40.70058777,-102.20705112,270.1
40.70058777,-102.20707180,270.4
40.70058777,-102.20709267,270.5
40.70058791,-102.20711353,270.4
40.70058791,-102.20713439,270.3
40.70058791,-102.20715508,270.0
40.70058791,-102.20717612,269.6
40.70058763,-102.20719699,269.2
40.70058722,-102.20721749,268.9
40.70058682,-102.20723818,268.6
40.70058641,-102.20725904,268.4
40.70058586,-102.20727972,268.3
40.70058572,-102.20730023,268.7
40.70058545,-102.20732091,269.3
40.70058532,-102.20734160,269.6
40.70058518,-102.20736228,269.6
40.70058504,-102.20738315,269.6
40.70058518,-102.20740365,269.8
40.70058504,-102.20742434,269.8
40.70058477,-102.20744502,269.7
40.70058463,-102.20746606,269.7
40.70058450,-102.20748693,269.8
40.70058436,-102.20750743,270.1
40.70058450,-102.20752812,270.4
40.70058463,-102.20754898,270.4
40.70058463,-102.20756949,270.3
40.70058477,-102.20759035,270.4
40.70058477,-102.20761104,270.3
40.70058518,-102.20763136,271.0
40.70058545,-102.20765204,271.4
40.70058586,-102.20767255,271.4
40.70058641,-102.20769323,271.4
40.70058682,-102.20771374,271.6
40.70058750,-102.20773442,272.0
40.70058832,-102.20775475,272.3
40.70058886,-102.20777561,272.5
40.70058968,-102.20779630,272.4
40.70059050,-102.20781716,272.4
40.70059118,-102.20783766,272.1
40.70059159,-102.20785835,272.1
40.70059213,-102.20787903,271.6
40.70059241,-102.20789972,270.7
40.70059241,-102.20792040,270.2
40.70059254,-102.20794091,269.6
40.70059241,-102.20796159,269.5
40.70059241,-102.20798246,269.8
40.70059227,-102.20800314,269.5
40.70059200,-102.20802382,269.4
40.70059186,-102.20804433,269.4
40.70059159,-102.20806483,269.2
40.70059145,-102.20808534,269.1
40.70059118,-102.20810584,269.1
40.70059077,-102.20812653,269.0
40.70059050,-102.20814721,269.0
40.70059022,-102.20816754,268.7
40.70058954,-102.20818804,267.0
40.70058832,-102.20820836,265.8
40.70058736,-102.20822869,266.3
40.70058654,-102.20824955,266.8
40.70058600,-102.20827006,267.4
40.70058532,-102.20829074,267.4
40.70058463,-102.20831125,267.6
40.70058422,-102.20833175,267.8
40.70058327,-102.20835244,267.7
40.70058259,-102.20837330,267.7
40.70058218,-102.20839363,267.8
40.70058150,-102.20841431,268.0
40.70058095,-102.20843499,267.8
40.70058027,-102.20845568,267.9
40.70057959,-102.20847600,267.7
40.70057891,-102.20849687,267.6
40.70057836,-102.20851737,268.6
40.70057850,-102.20853770,269.9
40.70057850,-102.20855820,270.6
40.70057891,-102.20857871,271.5
40.70057959,-102.20859939,272.4
40.70058027,-102.20861971,273.0
40.70058136,-102.20864022,273.8
40.70058259,-102.20866090,274.2
40.70058354,-102.20868105,273.0
40.70058409,-102.20870155,272.4
40.70058477,-102.20872224,272.1
40.70058532,-102.20874256,271.5
40.70058532,-102.20876325,270.1
40.70058532,-102.20878393,269.4
40.70058504,-102.20880444,268.8
40.70058463,-102.20882476,268.1
40.70058368,-102.20884526,267.5
40.70058300,-102.20886577,267.0
40.70058204,-102.20888627,266.7
40.70058109,-102.20890660,266.5
40.70058027,-102.20892710,266.5
40.70057932,-102.20894797,267.3
40.70057863,-102.20896847,267.5
40.70057809,-102.20898898,267.8
40.70057782,-102.20900966,269.1
40.70057768,-102.20903017,269.8
40.70057768,-102.20905067,270.1
40.70057768,-102.20907135,270.4
40.70057782,-102.20909204,270.5
40.70057768,-102.20911254,270.4
40.70057782,-102.20913323,270.4
40.70057795,-102.20915391,270.4
40.70057822,-102.20917478,270.7
40.70057850,-102.20919564,270.9
40.70057877,-102.20921650,270.9
40.70057904,-102.20923737,270.8
40.70057891,-102.20925841,270.4
40.70057891,-102.20927892,269.9
40.70057891,-102.20929978,269.6
40.70057863,-102.20932029,269.4
40.70057850,-102.20934115,269.3
40.70057836,-102.20936184,269.1
40.70057795,-102.20938252,268.1
40.70057686,-102.20940320,265.4
40.70057563,-102.20942371,265.5
40.70057454,-102.20944439,266.1
40.70057359,-102.20946508,266.8
40.70057291,-102.20948612,267.3
40.70057222,-102.20950699,267.7
40.70057154,-102.20952767,268.2
40.70057113,-102.20954871,268.7
40.70057072,-102.20956958,269.1
40.70057072,-102.20959008,268.7
40.70056991,-102.20961095,266.9
40.70056895,-102.20963163,267.0
40.70056827,-102.20965214,267.5
40.70056813,-102.20967300,269.0
40.70056800,-102.20969404,269.7
40.70056800,-102.20971473,269.9
40.70056800,-102.20973559,269.8
40.70056759,-102.20975628,269.4
40.70056759,-102.20977732,269.1
40.70056704,-102.20979801,268.7
40.70056663,-102.20981851,268.3
40.70056636,-102.20983938,268.0
40.70056582,-102.20986060,268.0
40.70056513,-102.20988146,267.5
40.70056445,-102.20990233,267.1
40.70056350,-102.20992337,266.7
40.70056241,-102.20994406,266.5
40.70056132,-102.20996492,266.1
40.70056009,-102.20998578,265.8
40.70055913,-102.21000629,265.5
40.70055791,-102.21002733,264.9
40.70055654,-102.21004820,264.8
40.70055477,-102.21006888,264.5
40.70055354,-102.21008975,264.0
40.70055177,-102.21011079,264.3
40.70055068,-102.21013148,266.1
40.70055000,-102.21015198,267.1
40.70054959,-102.21017266,268.2
40.70054945,-102.21019371,269.7
40.70054945,-102.21021439,270.8
40.70054959,-102.21023526,270.4
40.70054959,-102.21025630,269.7
40.70054932,-102.21027699,269.1
40.70054891,-102.21029785,268.2
40.70054836,-102.21031853,268.0
40.70054782,-102.21033958,268.3
40.70054754,-102.21036026,268.5
40.70054700,-102.21038113,268.3
40.70054645,-102.21040217,268.3
40.70054591,-102.21042340,268.3
40.70054509,-102.21044408,267.5
40.70054454,-102.21046512,268.7
40.70054441,-102.21048617,270.2
40.70054482,-102.21050703,271.7
40.70054563,-102.21052754,273.2
40.70054673,-102.21054804,274.6
40.70054836,-102.21056891,276.3
40.70055041,-102.21058941,275.4
40.70055136,-102.21060973,273.4
40.70055218,-102.21063042,272.3
40.70055245,-102.21065128,271.1
40.70055273,-102.21067197,270.4
40.70055300,-102.21069283,270.1
40.70055259,-102.21071370,268.7
40.70055232,-102.21073438,268.0
40.70055177,-102.21075507,267.6
40.70055054,-102.21077575,266.1
40.70054932,-102.21079643,264.6
40.70054754,-102.21081766,263.5
40.70054482,-102.21084374,261.6
40.70049177,-102.21077197,12.6
40.70050104,-102.21077017,7.6
40.70052395,-102.21076891,2.7
40.70054713,-102.21076802,359.8
40.70056813,-102.21076945,356.9
40.70058191,-102.21077089,358.0
40.70059459,-102.21077161,358.5
40.70060727,-102.21077179,359.9
40.70062063,-102.21077197,1.4
40.70063454,-102.21077143,2.4
40.70064940,-102.21077089,3.7
40.70066481,-102.21076963,3.6
40.70068063,-102.21076855,3.9
40.70069590,-102.21076766,4.1
40.70071172,-102.21076622,3.1
40.70072727,-102.21076550,2.5
40.70074267,-102.21076496,2.2
40.70075836,-102.21076424,2.0
40.70077390,-102.21076352,2.4
40.70078999,-102.21076298,2.8
40.70080567,-102.21076190,2.4
40.70082163,-102.21076136,2.2
40.70083744,-102.21076064,1.6
40.70085299,-102.21076046,0.9
40.70086963,-102.21076028,0.4
40.70088681,-102.21075992,0.6
40.70090372,-102.21075974,1.2
40.70092117,-102.21075920,1.4
40.70093903,-102.21075812,1.6
40.70095594,-102.21075758,1.6
40.70097340,-102.21075704,1.3
40.70099058,-102.21075632,1.5
40.70100735,-102.21075578,1.7
40.70102508,-102.21075489,1.2
40.70104212,-102.21075435,1.1
40.70105903,-102.21075417,0.6
40.70107648,-102.21075381,0.4
40.70109353,-102.21075381,359.8
40.70111085,-102.21075399,359.4
40.70112816,-102.21075435,358.8
40.70114534,-102.21075471,358.1
40.70116239,-102.21075560,357.7
40.70117971,-102.21075668,357.6
40.70119702,-102.21075704,358.2
40.70121393,-102.21075758,359.1
40.70123166,-102.21075722,0.9
40.70124911,-102.21075632,1.9
40.70126616,-102.21075524,2.5
40.70128375,-102.21075399,3.0
40.70130120,-102.21075237,3.2
40.70131838,-102.21075147,3.5
40.70133584,-102.21074949,3.3
40.70135329,-102.21074805,3.1
40.70137061,-102.21074679,3.0
40.70138820,-102.21074571,3.0
40.70140538,-102.21074445,3.2
40.70142270,-102.21074247,3.2
40.70144056,-102.21074158,2.9
40.70145829,-102.21074032,2.6
40.70147574,-102.21073906,2.4
40.70149292,-102.21073870,1.7
40.70151065,-102.21073780,1.0
40.70152783,-102.21073762,0.2
40.70154515,-102.21073762,359.4
40.70156247,-102.21073816,358.6
40.70157978,-102.21073888,357.6
40.70159751,-102.21074032,356.8
40.70161496,-102.21074176,355.9
40.70163242,-102.21074355,355.2
40.70165001,-102.21074571,354.4
40.70166746,-102.21074751,357.0
40.70168505,-102.21074769,359.6
40.70170210,-102.21074733,1.9
40.70171996,-102.21074589,4.5
40.70173755,-102.21074337,5.8
40.70175473,-102.21074086,5.9
40.70177259,-102.21073852,5.7
40.70179018,-102.21073600,5.0
40.70180764,-102.21073438,4.7
40.70182495,-102.21073276,4.6
40.70184214,-102.21073060,4.4
40.70185959,-102.21072916,3.9
40.70187745,-102.21072773,3.1
40.70189531,-102.21072665,2.6
40.70191290,-102.21072593,2.6
40.70193049,-102.21072467,2.5
40.70194836,-102.21072377,2.3
40.70196595,-102.21072287,2.0
40.70198367,-102.21072197,2.6
40.70200154,-102.21072071,3.0
40.70201885,-102.21071963,3.2
40.70203685,-102.21071801,4.0
40.70205403,-102.21071603,4.4
40.70207176,-102.21071442,4.4
40.70208990,-102.21071262,4.4
40.70210721,-102.21071064,4.2
40.70212494,-102.21070938,3.3
40.70214280,-102.21070830,2.6
40.70216026,-102.21070722,1.8
40.70217812,-102.21070686,1.0
40.70219585,-102.21070650,1.1
40.70221371,-102.21070614,1.3
40.70223143,-102.21070614,1.0
40.70224957,-102.21070542,1.5
40.70226771,-102.21070488,1.6
40.70228557,-102.21070434,1.4
40.70230343,-102.21070398,1.4
40.70232129,-102.21070344,1.6
40.70233916,-102.21070308,1.1
40.70235756,-102.21070290,0.3
40.70237515,-102.21070272,0.3
40.70239302,-102.21070272,359.3
40.70241061,-102.21070272,1.3
40.70242820,-102.21070183,2.2
40.70244606,-102.21070057,2.2
40.70246420,-102.21069967,2.2
40.70248247,-102.21069931,1.3
40.70250074,-102.21069859,0.4
40.70251874,-102.21069877,0.3
40.70253687,-102.21069859,0.5
40.70255460,-102.21069841,0.0
40.70257274,-102.21069841,0.2
40.70259060,-102.21069859,0.4
40.70260873,-102.21069787,1.5
40.70262660,-102.21069679,1.7
40.70264432,-102.21069661,2.4
40.70266232,-102.21069517,1.8
40.70268032,-102.21069445,1.7
40.70269859,-102.21069409,2.3
40.70271700,-102.21069265,2.8
40.70273514,-102.21069139,2.8
40.70275300,-102.21069031,2.2
40.70277154,-102.21068941,2.1
40.70278981,-102.21068870,2.9
40.70280809,-102.21068744,3.4
40.70282636,-102.21068564,3.8
40.70284449,-102.21068384,2.9
40.70286235,-102.21068330,2.2
40.70288076,-102.21068276,1.5
40.70289890,-102.21068168,1.9
40.70291731,-102.21068114,1.8
40.70293558,-102.21068042,1.0
40.70295385,-102.21068006,1.1
40.70297212,-102.21067988,1.2
40.70298998,-102.21067916,1.3
40.70300798,-102.21067880,1.5
40.70302612,-102.21067808,1.8
40.70304398,-102.21067736,3.0
40.70306198,-102.21067556,3.2
40.70307957,-102.21067521,0.3
40.70309770,-102.21067556,359.9
40.70311543,-102.21067539,0.9
40.70313357,-102.21067449,2.6
40.70315143,-102.21067323,2.3
40.70316929,-102.21067269,1.8
40.70318743,-102.21067197,0.8
40.70320556,-102.21067161,1.0
40.70322356,-102.21067089,1.2
40.70324183,-102.21067053,1.1
40.70325983,-102.21066963,1.4
40.70327797,-102.21066909,2.1
40.70329624,-102.21066747,2.7
40.70331437,-102.21066639,3.3
40.70333169,-102.21066495,3.3
40.70334955,-102.21066387,3.3
40.70336769,-102.21066243,2.9
40.70338541,-102.21066172,1.8
40.70340355,-102.21066100,0.9
