"Latitude","Longitude","Region","Engaged","Duration","Distance","Width","Elevation","Heading","GPS Quality","Engine Load","Engine Power","Fuel Usage","Fuel Economy","Moisture","Flow Wheat","Header Offset","Speed","Mass Yield","Wet Yield","Dry Yield","Timestamp"
40.70075645,-102.20829776,"18/07/04-11:28:12",true,1.0,6.11,34.00,3730.93,268.7,2,67.0,0.00,17.1,1.0,11.1,13.4,-0.5,4.2,2819.0,47.0,47.0,1530732954.0
40.70075590,-102.20831952,"18/07/04-11:28:12",true,1.0,6.01,34.00,3730.94,268.5,2,65.0,0.00,17.1,1.0,11.1,11.0,0.0,4.1,2353.4,39.2,39.2,1530732955.0
40.70075536,-102.20834128,"18/07/04-11:28:12",true,1.0,6.11,34.00,3731.03,268.2,2,67.0,0.00,16.2,0.9,11.4,12.1,-0.5,4.2,2548.3,42.5,42.5,1530732956.0
40.70075481,-102.20836251,"18/07/04-11:28:12",true,1.0,6.01,34.00,3731.07,267.1,2,68.0,0.00,16.2,1.0,11.6,11.1,-0.5,4.1,2363.5,39.4,39.4,1530732957.0
40.70075386,-102.20838427,"18/07/04-11:28:12",true,1.0,6.01,34.00,3731.15,266.6,2,67.0,0.00,17.1,1.0,11.6,10.4,-0.5,4.1,2213.2,36.9,36.9,1530732958.0
40.70075277,-102.20840604,"18/07/04-11:28:12",true,1.0,6.01,34.00,3731.18,266.2,2,64.0,0.00,17.1,1.0,11.2,11.7,-0.5,4.1,2488.5,41.5,41.5,1530732959.0
40.70075167,-102.20842744,"18/07/04-11:28:12",true,1.0,6.01,34.00,3731.21,266.6,2,64.0,0.00,16.2,1.0,11.4,12.2,-0.5,4.1,2606.7,43.4,43.4,1530732960.0
40.70075072,-102.20844902,"18/07/04-11:28:12",true,1.0,6.11,34.00,3731.27,267.1,2,67.0,0.00,16.2,0.9,11.6,11.3,-0.5,4.2,2371.2,39.5,39.5,1530732961.0
40.70074977,-102.20847043,"18/07/04-11:28:12",true,1.0,6.01,34.00,3731.27,267.6,2,65.0,0.00,16.2,1.0,11.8,10.8,-0.5,4.1,2290.5,38.2,38.2,1530732962.0
40.70074936,-102.20849219,"18/07/04-11:28:12",true,1.0,5.93,34.00,3731.24,268.1,2,65.0,0.00,16.2,1.0,11.7,13.1,-0.5,4.0,2833.6,47.2,47.2,1530732963.0
40.70074908,-102.20851395,"18/07/04-11:28:12",true,1.0,6.11,34.00,3731.25,268.4,2,64.0,0.00,16.2,0.9,11.1,10.8,0.0,4.2,2266.8,37.8,37.8,1530732964.0
40.70074854,-102.20853536,"18/07/04-11:28:12",true,1.0,6.01,34.00,3731.27,268.5,2,65.0,0.00,16.2,1.0,11.3,10.3,0.0,4.1,2197.0,36.6,36.6,1530732965.0
40.70074813,-102.20855694,"18/07/04-11:28:12",true,1.0,6.01,34.00,3731.35,268.9,2,65.0,0.00,16.2,1.0,11.6,11.8,-0.5,4.1,2513.8,41.9,41.9,1530732966.0
40.70074772,-102.20857871,"18/07/04-11:28:12",true,1.0,6.20,34.00,3731.36,269.2,2,65.0,0.00,16.2,0.9,11.7,11.4,-0.5,4.2,2356.9,39.3,39.3,1530732967.0
40.70074745,-102.20860047,"18/07/04-11:28:12",true,1.0,6.11,34.00,3731.38,269.3,2,64.0,0.00,16.2,0.9,11.7,11.0,-0.5,4.2,2317.4,38.6,38.6,1530732968.0
40.70074745,-102.20862205,"18/07/04-11:28:12",true,1.0,6.20,34.00,3731.39,269.9,2,63.0,0.00,16.2,0.9,11.0,10.5,-0.5,4.2,2169.4,36.2,36.2,1530732969.0
40.70074758,-102.20864364,"18/07/04-11:28:12",true,1.0,6.01,34.00,3731.44,270.5,2,61.0,0.00,16.2,1.0,11.1,11.4,-0.5,4.1,2437.6,40.6,40.6,1530732970.0
40.70074772,-102.20866504,"18/07/04-11:28:12",true,1.0,6.01,34.00,3731.48,270.8,2,64.0,0.00,15.2,0.9,11.1,9.9,0.0,4.1,2113.4,35.2,35.2,1530732971.0
40.70074827,-102.20868644,"18/07/04-11:28:12",true,1.0,6.01,34.00,3731.56,271.2,2,64.0,0.00,15.2,0.9,11.3,11.0,-0.5,4.1,2347.7,39.1,39.1,1530732972.0
40.70074881,-102.20870803,"18/07/04-11:28:12",true,1.0,6.01,34.00,3731.56,271.5,2,64.0,0.00,16.2,1.0,11.3,12.2,-0.5,4.1,2591.2,43.2,43.2,1530732973.0
40.70074922,-102.20872943,"18/07/04-11:28:12",true,1.0,6.01,34.00,3731.66,271.6,2,64.0,0.00,16.2,1.0,10.8,11.2,-0.5,4.1,2391.4,39.9,39.9,1530732974.0
40.70074963,-102.20875102,"18/07/04-11:28:12",true,1.0,6.11,34.00,3731.68,271.4,2,63.0,0.00,16.2,0.9,11.0,10.5,0.0,4.2,2198.2,36.6,36.6,1530732975.0
40.70074990,-102.20877278,"18/07/04-11:28:12",true,1.0,6.11,34.00,3731.70,270.9,2,64.0,0.00,16.2,0.9,11.1,11.6,0.0,4.2,2439.5,40.7,40.7,1530732976.0
40.70075031,-102.20879454,"18/07/04-11:28:12",true,1.0,6.20,34.00,3731.70,271.1,2,65.0,0.00,15.2,0.9,11.2,12.2,-0.5,4.2,2530.6,42.2,42.2,1530732977.0
40.70075058,-102.20881595,"18/07/04-11:28:12",true,1.0,6.01,34.00,3731.83,270.7,2,64.0,0.00,16.2,1.0,11.0,11.5,0.0,4.1,2459.2,41.0,41.0,1530732978.0
40.70075072,-102.20883771,"18/07/04-11:28:12",true,1.0,5.93,34.00,3731.89,269.6,2,63.0,0.00,16.2,1.0,10.7,12.8,-0.5,4.0,2772.1,46.2,46.2,1530732979.0
40.70074990,-102.20885929,"18/07/04-11:28:12",true,1.0,6.11,34.00,3731.83,268.3,2,63.0,0.00,15.2,0.9,10.9,12.4,-0.5,4.2,2604.8,43.4,43.4,1530732980.0
40.70074922,-102.20888106,"18/07/04-11:28:12",true,1.0,6.01,34.00,3731.88,268.1,2,65.0,0.00,15.2,0.9,11.1,11.1,-0.5,4.1,2368.1,39.5,39.5,1530732981.0
40.70074895,-102.20890246,"18/07/04-11:28:12",true,1.0,6.11,34.00,3731.89,268.4,2,65.0,0.00,16.2,0.9,11.1,12.1,-0.5,4.2,2543.7,42.4,42.4,1530732982.0
40.70074854,-102.20892405,"18/07/04-11:28:12",true,1.0,6.11,34.00,3731.91,268.5,2,65.0,0.00,16.2,0.9,10.8,11.2,0.0,4.2,2360.3,39.3,39.3,1530732983.0
40.70074799,-102.20894563,"18/07/04-11:28:12",true,1.0,6.11,34.00,3731.96,268.5,2,67.0,0.00,16.2,0.9,10.7,10.7,-0.5,4.2,2248.9,37.5,37.5,1530732984.0
40.70074758,-102.20896703,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.01,268.5,2,68.0,0.00,16.2,1.0,11.1,11.8,-0.5,4.1,2504.2,41.7,41.7,1530732985.0
40.70074731,-102.20898862,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.04,268.9,2,67.0,0.00,17.1,1.0,11.1,11.1,-0.5,4.2,2329.5,38.8,38.8,1530732986.0
40.70074704,-102.20901056,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.09,269.3,2,64.0,0.00,16.2,1.0,11.3,10.9,-0.5,4.1,2313.4,38.6,38.6,1530732987.0
40.70074690,-102.20903214,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.07,269.4,2,64.0,0.00,16.2,1.0,10.9,10.6,-0.5,4.1,2249.2,37.5,37.5,1530732988.0
40.70074663,-102.20905391,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.12,269.3,2,64.0,0.00,16.2,0.9,10.9,11.2,0.0,4.2,2360.3,39.3,39.3,1530732989.0
40.70074663,-102.20907567,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.12,269.2,2,64.0,0.00,15.2,0.9,11.1,10.3,-0.5,4.2,2120.1,35.3,35.3,1530732990.0
40.70074622,-102.20909725,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.19,269.2,2,64.0,0.00,16.2,0.9,11.3,10.0,-0.5,4.2,2101.3,35.0,35.0,1530732991.0
40.70074608,-102.20911902,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.24,269.4,2,64.0,0.00,16.2,0.9,11.5,10.0,-0.5,4.2,2098.0,35.0,35.0,1530732992.0
40.70074581,-102.20914060,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.26,269.5,2,64.0,0.00,16.2,0.9,11.1,10.1,-0.5,4.2,2082.1,34.7,34.7,1530732993.0
40.70074554,-102.20916255,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.25,269.9,2,65.0,0.00,16.2,0.9,10.9,9.3,-0.5,4.2,1954.5,32.6,32.6,1530732994.0
40.70074554,-102.20918413,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.27,269.9,2,64.0,0.00,16.2,0.9,11.2,10.1,-0.5,4.2,2110.8,35.2,35.2,1530732995.0
40.70074554,-102.20920571,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.27,270.3,2,61.0,0.00,16.2,0.9,11.3,10.7,-0.5,4.2,2253.6,37.6,37.6,1530732996.0
40.70074581,-102.20922748,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.33,270.9,2,64.0,0.00,15.2,0.9,11.4,10.4,-0.5,4.1,2221.6,37.0,37.0,1530732997.0
40.70074622,-102.20924888,"18/07/04-11:28:12",true,1.0,5.93,34.00,3732.35,271.6,2,63.0,0.00,15.2,0.9,11.2,9.9,-0.5,4.0,2144.2,35.7,35.7,1530732998.0
40.70074690,-102.20927082,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.36,272.3,2,63.0,0.00,15.2,0.9,10.7,11.4,-0.5,4.1,2438.5,40.6,40.6,1530732999.0
40.70074758,-102.20929241,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.42,272.3,2,64.0,0.00,15.2,0.9,11.0,11.4,-0.5,4.2,2396.1,39.9,39.9,1530733000.0
40.70074840,-102.20931381,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.38,272.0,2,65.0,0.00,16.2,0.9,11.3,10.7,0.0,4.2,2240.1,37.3,37.3,1530733001.0
40.70074881,-102.20933558,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.41,271.4,2,64.0,0.00,16.2,0.9,11.3,11.4,-0.5,4.2,2396.1,39.9,39.9,1530733002.0
40.70074908,-102.20935716,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.42,270.0,2,64.0,0.00,16.2,0.9,10.9,13.0,-0.5,4.2,2696.4,44.9,44.9,1530733003.0
40.70074867,-102.20937892,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.41,268.0,2,65.0,0.00,16.2,0.9,10.6,12.2,0.0,4.2,2557.7,42.6,42.6,1530733004.0
40.70074786,-102.20940069,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.41,267.8,2,65.0,0.00,16.2,1.0,10.9,11.7,-0.5,4.1,2486.6,41.4,41.4,1530733005.0
40.70074731,-102.20942227,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.47,267.9,2,64.0,0.00,16.2,0.9,11.0,12.5,0.0,4.2,2583.2,43.1,43.1,1530733006.0
40.70074677,-102.20944403,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.45,268.2,2,65.0,0.00,16.2,1.0,11.1,12.3,-0.5,4.1,2618.8,43.6,43.6,1530733007.0
40.70074636,-102.20946598,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.41,267.8,2,67.0,0.00,16.2,0.9,10.9,11.4,-0.5,4.2,2399.9,40.0,40.0,1530733008.0
40.70074567,-102.20948756,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.44,267.1,2,67.0,0.00,16.2,1.0,10.9,13.1,-0.5,4.1,2798.4,46.6,46.6,1530733009.0
40.70074472,-102.20950950,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.39,266.9,2,67.0,0.00,16.2,0.9,11.8,11.3,0.0,4.2,2369.3,39.5,39.5,1530733010.0
40.70074390,-102.20953127,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.41,267.5,2,65.0,0.00,16.2,0.9,12.0,10.7,-0.5,4.2,2246.6,37.4,37.4,1530733011.0
40.70074336,-102.20955303,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.39,268.4,2,67.0,0.00,16.2,0.9,12.2,11.7,0.0,4.2,2409.6,40.2,40.2,1530733012.0
40.70074295,-102.20957479,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.40,268.5,2,65.0,0.00,16.2,0.9,11.6,11.2,0.0,4.2,2344.3,39.1,39.1,1530733013.0
40.70074254,-102.20959674,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.40,268.1,2,68.0,0.00,16.2,0.9,11.1,10.8,0.0,4.2,2236.1,37.3,37.3,1530733014.0
40.70074199,-102.20961832,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.46,268.0,2,64.0,0.00,16.2,0.9,11.4,11.5,-0.5,4.2,2413.5,40.2,40.2,1530733015.0
40.70074117,-102.20964027,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.37,268.1,2,64.0,0.00,16.2,1.0,11.6,12.8,-0.5,4.1,2724.9,45.4,45.4,1530733016.0
40.70074063,-102.20966203,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.43,267.7,2,65.0,0.00,16.2,1.0,11.7,10.2,-0.5,4.1,2172.4,36.2,36.2,1530733017.0
40.70074008,-102.20968379,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.43,267.5,2,67.0,0.00,16.2,0.9,11.1,11.3,0.0,4.2,2378.8,39.6,39.6,1530733018.0
40.70073927,-102.20970574,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.50,267.3,2,65.0,0.00,16.2,0.9,11.0,12.4,-0.5,4.2,2606.6,43.4,43.4,1530733019.0
40.70073872,-102.20972750,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.46,267.3,2,65.0,0.00,16.2,0.9,11.3,11.8,-0.5,4.2,2466.5,41.1,41.1,1530733020.0
40.70073804,-102.20974944,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.49,267.8,2,64.0,0.00,16.2,0.9,11.5,11.8,-0.5,4.2,2468.3,41.1,41.1,1530733021.0
40.70073763,-102.20977139,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.54,268.5,2,65.0,0.00,16.2,0.9,11.4,12.0,-0.5,4.2,2525.2,42.1,42.1,1530733022.0
40.70073736,-102.20979279,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.64,268.9,2,65.0,0.00,16.2,1.0,11.0,11.4,-0.5,4.1,2422.9,40.4,40.4,1530733023.0
40.70073708,-102.20981491,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.63,269.3,2,64.0,0.00,16.2,1.0,11.3,12.3,-0.5,4.1,2623.5,43.7,43.7,1530733024.0
40.70073695,-102.20983650,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.68,269.3,2,65.0,0.00,16.2,0.9,11.6,12.4,-0.5,4.2,2602.8,43.4,43.4,1530733025.0
40.70073654,-102.20985808,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.73,269.3,2,64.0,0.00,16.2,0.9,11.6,13.6,-0.5,4.2,2856.9,47.6,47.6,1530733026.0
40.70073627,-102.20988002,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.68,268.8,2,67.0,0.00,16.2,0.9,11.6,12.9,-0.5,4.2,2698.9,45.0,45.0,1530733027.0
40.70073572,-102.20990161,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.68,267.9,2,67.0,0.00,16.2,1.0,11.1,14.1,0.0,4.1,2999.2,50.0,50.0,1530733028.0
40.70073477,-102.20992337,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.66,267.2,2,67.0,0.00,16.2,0.9,11.4,14.3,0.0,4.2,2993.5,49.9,49.9,1530733029.0
40.70073408,-102.20994514,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.65,266.6,2,68.0,0.00,17.1,1.0,11.7,12.5,-0.5,4.1,2672.7,44.5,44.5,1530733030.0
40.70073299,-102.20996672,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.67,266.4,2,68.0,0.00,16.2,1.0,11.8,12.5,-0.5,4.1,2661.8,44.4,44.4,1530733031.0
40.70073190,-102.20998848,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.69,266.3,2,67.0,0.00,16.2,0.9,11.5,14.8,-0.5,4.2,3058.2,51.0,51.0,1530733032.0
40.70073081,-102.21001043,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.69,266.1,2,68.0,0.00,17.1,1.0,11.3,13.5,-0.5,4.2,2798.8,46.6,46.6,1530733033.0
40.70072958,-102.21003201,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.66,265.6,2,67.0,0.00,16.2,0.9,11.7,13.1,-0.5,4.2,2746.7,45.8,45.8,1530733034.0
40.70072808,-102.21005395,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.72,265.4,2,65.0,0.00,16.2,0.9,11.9,15.2,-0.5,4.2,3134.8,52.2,52.2,1530733035.0
40.70072672,-102.21007572,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.80,265.7,2,65.0,0.00,16.2,0.9,11.7,13.2,-0.5,4.2,2725.9,45.4,45.4,1530733036.0
40.70072536,-102.21009766,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.87,265.9,2,69.0,0.00,16.2,0.9,11.3,12.6,-0.5,4.2,2601.7,43.4,43.4,1530733037.0
40.70072427,-102.21011942,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.85,266.2,2,68.0,0.00,17.1,1.0,11.8,14.2,-0.5,4.1,3014.6,50.2,50.2,1530733038.0
40.70072304,-102.21014101,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.85,266.2,2,69.0,0.00,17.1,1.0,12.0,14.2,-0.5,4.2,2980.1,49.7,49.7,1530733039.0
40.70072195,-102.21016295,"18/07/04-11:28:12",true,1.0,6.29,34.00,3732.88,266.2,2,69.0,0.00,17.1,1.0,12.0,11.8,-0.5,4.3,2413.6,40.2,40.2,1530733040.0
40.70072086,-102.21018489,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.84,265.9,2,68.0,0.00,17.1,1.0,11.6,13.3,-0.5,4.2,2800.3,46.7,46.7,1530733041.0
40.70071949,-102.21020684,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.95,266.1,2,67.0,0.00,17.1,1.0,11.6,13.0,-0.5,4.2,2695.7,44.9,44.9,1530733042.0
40.70071854,-102.21022860,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.92,266.2,2,68.0,0.00,16.2,0.9,11.9,10.9,-0.5,4.2,2284.9,38.1,38.1,1530733043.0
40.70071758,-102.21025037,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.87,266.9,2,67.0,0.00,17.1,1.0,12.0,14.0,-0.5,4.2,2943.9,49.1,49.1,1530733044.0
40.70071677,-102.21027249,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.88,267.7,2,64.0,0.00,16.2,0.9,12.0,12.2,-0.5,4.2,2560.0,42.7,42.7,1530733045.0
40.70071636,-102.21029443,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.86,268.6,2,64.0,0.00,16.2,0.9,11.8,10.7,-0.5,4.2,2248.4,37.5,37.5,1530733046.0
40.70071622,-102.21031656,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.85,269.4,2,64.0,0.00,16.2,0.9,11.8,10.4,-0.5,4.2,2182.1,36.4,36.4,1530733047.0
40.70071581,-102.21033832,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.89,269.3,2,64.0,0.00,16.2,0.9,12.0,12.1,-0.5,4.2,2508.9,41.8,41.8,1530733048.0
40.70071554,-102.21036026,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.89,269.1,2,64.0,0.00,16.2,0.9,12.0,11.4,0.0,4.2,2347.4,39.1,39.1,1530733049.0
40.70071540,-102.21038221,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.86,269.0,2,61.0,0.00,15.2,0.9,11.8,8.7,-0.5,4.2,1835.6,30.6,30.6,1530733050.0
40.70071499,-102.21040433,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.86,269.5,2,61.0,0.00,15.2,0.9,11.6,11.0,-0.5,4.2,2267.8,37.8,37.8,1530733051.0
40.70071499,-102.21042591,"18/07/04-11:28:12",true,1.0,6.11,34.00,3732.96,269.7,2,60.0,0.00,15.2,0.9,11.7,12.1,-0.5,4.2,2535.5,42.3,42.3,1530733052.0
40.70071486,-102.21044804,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.94,269.7,2,60.0,0.00,15.2,0.9,11.8,11.0,-0.5,4.2,2274.6,37.9,37.9,1530733053.0
40.70071458,-102.21046998,"18/07/04-11:28:12",true,1.0,6.01,34.00,3732.93,269.1,2,60.0,0.00,15.2,0.9,11.9,11.0,0.0,4.1,2351.0,39.2,39.2,1530733054.0
40.70071431,-102.21049174,"18/07/04-11:28:12",true,1.0,6.20,34.00,3732.99,269.0,2,63.0,0.00,15.2,0.9,11.9,11.6,-0.5,4.2,2397.5,40.0,40.0,1530733055.0
40.70071404,-102.21051387,"18/07/04-11:28:12",true,1.0,6.20,34.00,3733.01,269.0,2,61.0,0.00,15.2,0.9,11.9,10.9,-0.5,4.2,2254.8,37.6,37.6,1530733056.0
40.70071390,-102.21053581,"18/07/04-11:28:12",true,1.0,6.11,34.00,3733.01,269.2,2,61.0,0.00,15.2,0.9,11.9,10.3,-0.5,4.2,2166.0,36.1,36.1,1530733057.0
40.70071363,-102.21055757,"18/07/04-11:28:12",true,1.0,6.11,34.00,3733.00,268.9,2,61.0,0.00,15.2,0.9,12.0,10.1,-0.5,4.2,2118.2,35.3,35.3,1530733058.0
40.70071336,-102.21057952,"18/07/04-11:28:12",true,1.0,6.20,34.00,3733.02,268.8,2,63.0,0.00,15.2,0.9,12.0,5.8,-0.5,4.2,1199.5,20.0,20.0,1530733059.0
40.70071295,-102.21060200,"18/07/04-11:28:12",true,1.0,6.75,34.00,3733.06,267.5,2,73.0,0.00,16.2,0.9,12.0,4.6,-0.5,4.6,882.5,14.7,14.7,1530733060.0
40.70071049,-102.21063060,"18/07/04-11:28:12",true,1.0,8.11,34.00,3733.09,260.2,2,84.0,0.00,20.9,0.9,12.0,2.9,-0.5,5.5,462.8,7.7,7.7,1530733061.0
40.70070845,-102.21053365,"18/07/04-11:28:12",true,1.0,6.20,0.00,3732.98,357.1,2,38.0,0.00,9.5,0.0,12.1,0.0,0.0,4.2,0.0,0.0,0.0,1530733078.0
40.70071172,-102.21053401,"18/07/04-11:28:12",true,1.0,6.20,0.00,3733.03,356.7,2,38.0,0.00,9.5,0.0,12.1,0.0,0.0,4.2,0.0,0.0,0.0,1530733078.0
40.70072767,-102.21053599,"18/07/04-11:28:12",true,1.0,5.93,34.00,3733.07,353.4,2,40.0,0.00,9.5,0.6,12.2,3.5,0.0,4.0,762.3,12.7,12.7,1530733079.0
40.70074363,-102.21053905,"18/07/04-11:28:12",true,1.0,5.93,34.00,3733.05,353.2,2,43.0,0.00,10.5,0.6,12.2,7.1,0.5,4.0,1528.3,25.5,25.5,1530733080.0
40.70075972,-102.21054121,"18/07/04-11:28:12",true,1.0,5.93,34.00,3733.09,355.8,2,42.0,0.00,10.5,0.6,12.2,9.4,0.5,4.0,2042.1,34.0,34.0,1530733081.0
40.70077554,-102.21054211,"18/07/04-11:28:12",true,1.0,6.01,34.00,3733.19,357.0,2,43.0,0.00,10.5,0.6,11.3,9.0,0.5,4.1,1922.2,32.0,32.0,1530733082.0
40.70079163,-102.21054318,"18/07/04-11:28:12",true,1.0,5.93,34.00,3733.28,358.8,2,48.0,0.00,11.4,0.7,11.2,9.0,0.0,4.0,1942.6,32.4,32.4,1530733083.0
40.70080772,-102.21054354,"18/07/04-11:28:12",true,1.0,5.93,34.00,3733.31,359.5,2,60.0,0.00,13.3,0.8,11.4,9.9,0.0,4.0,2145.7,35.8,35.8,1530733084.0
40.70082340,-102.21054354,"18/07/04-11:28:12",true,1.0,5.83,34.00,3733.43,359.4,2,65.0,0.00,15.2,0.9,11.5,10.8,0.5,4.0,2377.1,39.6,39.6,1530733085.0
40.70083963,-102.21054444,"18/07/04-11:28:12",true,1.0,6.01,34.00,3733.48,360.0,2,64.0,0.00,16.2,1.0,11.6,11.1,0.5,4.1,2369.3,39.5,39.5,1530733086.0
40.70085613,-102.21054390,"18/07/04-11:28:12",true,1.0,6.01,34.00,3733.51,0.5,2,64.0,0.00,15.2,0.9,11.3,13.1,0.5,4.1,2783.2,46.4,46.4,1530733087.0
40.70087249,-102.21054336,"18/07/04-11:28:12",true,1.0,6.20,34.00,3733.55,0.6,2,64.0,0.00,16.2,0.9,11.1,10.9,0.5,4.2,2259.8,37.7,37.7,1530733088.0
40.70088899,-102.21054354,"18/07/04-11:28:12",true,1.0,6.11,34.00,3733.52,1.3,2,64.0,0.00,15.2,0.9,11.3,10.1,0.5,4.2,2118.7,35.3,35.3,1530733089.0
40.70090562,-102.21054247,"18/07/04-11:28:12",true,1.0,6.11,34.00,3733.49,3.0,2,67.0,0.00,16.2,0.9,11.6,10.5,0.5,4.2,2204.9,36.7,36.7,1530733090.0
40.70092171,-102.21054103,"18/07/04-11:28:12",true,1.0,5.93,34.00,3733.70,2.8,2,68.0,0.00,17.1,1.0,11.7,10.7,0.5,4.0,2310.8,38.5,38.5,1530733091.0
40.70093835,-102.21054031,"18/07/04-11:28:12",true,1.0,6.38,34.00,3733.80,2.9,2,64.0,0.00,16.2,0.9,11.6,10.6,0.5,4.3,2139.3,35.7,35.7,1530733092.0
40.70095526,-102.21053905,"18/07/04-11:28:12",true,1.0,6.11,34.00,3733.80,2.7,2,63.0,0.00,16.2,0.9,11.5,12.2,0.5,4.2,2557.8,42.6,42.6,1530733093.0
40.70097203,-102.21053815,"18/07/04-11:28:12",true,1.0,6.20,34.00,3733.81,2.0,2,61.0,0.00,15.2,0.9,11.6,11.7,0.0,4.2,2414.6,40.2,40.2,1530733094.0
40.70098880,-102.21053761,"18/07/04-11:28:12",true,1.0,6.11,34.00,3733.83,1.8,2,61.0,0.00,15.2,0.9,11.9,10.6,0.0,4.2,2215.8,36.9,36.9,1530733095.0
40.70100571,-102.21053671,"18/07/04-11:28:12",true,1.0,6.20,34.00,3733.71,1.3,2,65.0,0.00,15.2,0.9,12.0,11.3,0.5,4.2,2342.7,39.0,39.0,1530733096.0
40.70102248,-102.21053635,"18/07/04-11:28:12",true,1.0,6.01,34.00,3733.76,1.0,2,68.0,0.00,16.2,1.0,12.0,11.5,0.0,4.1,2454.2,40.9,40.9,1530733097.0
40.70103885,-102.21053599,"18/07/04-11:28:12",true,1.0,6.11,34.00,3733.90,0.9,2,67.0,0.00,17.1,1.0,11.8,10.3,0.5,4.2,2153.3,35.9,35.9,1530733098.0
40.70105535,-102.21053599,"18/07/04-11:28:12",true,1.0,6.20,34.00,3733.97,0.3,2,67.0,0.00,16.2,0.9,11.6,12.0,0.5,4.2,2482.8,41.4,41.4,1530733099.0
40.70107185,-102.21053581,"18/07/04-11:28:12",true,1.0,6.01,34.00,3734.09,359.8,2,67.0,0.00,16.2,1.0,11.8,13.2,0.5,4.1,2817.6,47.0,47.0,1530733100.0
40.70108821,-102.21053563,"18/07/04-11:28:12",true,1.0,6.11,34.00,3734.18,0.2,2,67.0,0.00,16.2,0.9,12.0,12.4,0.0,4.2,2599.3,43.3,43.3,1530733101.0
