"Latitude","Longitude","Engaged","Duration","Distance","Width","Elevation","Heading","GPS Quality","Engine Load","Engine Power","Fuel Usage","Fuel Economy","Moisture","Flow Wheat","Header Offset","Speed","Mass Yield","Wet Yield","Dry Yield","Timestamp"
40.66476191,-102.11172118,true,1.0,4.47,35.00,3640.79,117.1,2,57.0,0.00,14.3,1.1,25.0,6.5,0.0,3.0,1823.5,30.4,26.4,1531422412.0
40.66475673,-102.11170625,true,1.0,4.47,35.00,3640.72,113.9,2,60.0,0.00,14.3,1.1,25.2,8.2,0.0,3.0,2271.8,37.9,32.7,1531422413.0
40.66475209,-102.11169151,true,1.0,3.92,35.00,3640.60,112.1,2,59.0,0.00,15.2,1.3,25.5,7.3,0.0,2.7,2310.7,38.5,33.2,1531422414.0
40.66474950,-102.11168323,true,1.0,2.82,35.00,3640.81,111.3,2,68.0,0.00,15.2,1.9,25.7,5.6,0.0,1.9,2488.9,41.5,35.6,1531422415.0
40.66474786,-102.11167676,true,1.0,2.82,35.00,3640.79,109.9,2,68.0,0.00,15.2,1.9,25.7,5.6,0.0,1.9,2488.9,41.5,35.6,1531422417.0
40.66474677,-102.11167316,true,1.0,0.73,35.00,3640.89,109.6,2,69.0,0.00,16.2,7.7,25.6,4.1,0.0,0.5,6989.4,116.5,100.2,1531422417.0
40.66474786,-102.11167622,true,1.0,2.55,35.00,3640.83,109.4,2,71.0,0.00,17.1,2.3,25.6,3.7,0.0,1.7,1784.4,29.7,25.6,1531422418.0
40.66474895,-102.11168053,true,1.0,2.55,35.00,3640.78,110.0,2,71.0,0.00,17.1,2.3,25.6,3.7,0.0,1.7,1784.4,29.7,25.6,1531422418.0
40.66475168,-102.11168989,true,1.0,2.64,35.00,3640.67,108.2,2,52.0,0.00,15.2,2.0,25.7,2.6,0.0,1.8,1242.5,20.7,17.8,1531422419.0
40.66475509,-102.11170697,true,1.0,1.82,0.00,3640.67,95.4,2,35.0,0.00,8.6,0.0,25.8,1.6,0.0,1.2,0.0,0.0,0.0,1531422424.0
40.66475495,-102.11170320,true,1.0,1.82,0.00,3640.71,95.8,2,35.0,0.00,8.6,0.0,25.8,1.6,0.0,1.2,0.0,0.0,0.0,1531422424.0
40.66475468,-102.11169978,true,1.0,1.82,0.00,3640.59,95.7,2,35.0,0.00,8.6,0.0,25.8,1.6,0.0,1.2,0.0,0.0,0.0,1531422424.0
40.66475414,-102.11169223,true,1.0,2.55,0.00,3640.66,96.5,2,39.0,0.00,9.5,0.0,25.9,1.0,0.0,1.7,0.0,0.0,0.0,1531422425.0
40.66475332,-102.11168305,true,1.0,2.92,0.00,3640.77,98.6,2,42.0,0.00,10.5,0.0,25.9,0.9,0.0,2.0,0.0,0.0,0.0,1531422426.0
40.66475182,-102.11167118,true,1.0,3.01,0.00,3640.93,101.9,2,38.0,0.00,9.5,0.0,25.9,0.0,0.0,2.1,0.0,0.0,0.0,1531422427.0
40.66475032,-102.11166327,true,1.0,3.01,0.83,3641.02,103.1,2,36.0,0.00,9.5,45.9,26.0,0.0,-17.0,2.1,0.0,0.0,0.0,1531422428.0
40.66474759,-102.11164816,true,1.0,3.83,35.00,3641.05,103.9,2,43.0,0.00,9.5,0.9,26.0,0.3,0.0,2.6,103.5,1.7,1.5,1531422429.0
40.66474472,-102.11163359,true,1.0,4.19,35.00,3641.02,103.9,2,42.0,0.00,10.5,0.9,26.0,0.7,0.0,2.9,215.1,3.6,3.1,1531422430.0
40.66474172,-102.11161794,true,1.0,4.37,35.00,3640.90,102.9,2,40.0,0.00,9.5,0.8,26.1,3.4,0.0,3.0,967.3,16.1,13.8,1531422431.0
40.66473927,-102.11160265,true,1.0,4.28,35.00,3640.85,101.1,2,47.0,0.00,10.5,0.8,26.1,3.5,0.0,2.9,1018.7,17.0,14.5,1531422432.0
40.66473708,-102.11158682,true,1.0,4.37,35.00,3640.86,99.1,2,57.0,0.00,12.4,1.0,21.2,3.6,0.0,3.0,1020.2,17.0,15.5,1531422433.0
40.66473517,-102.11157046,true,1.0,4.56,35.00,3640.88,97.1,2,59.0,0.00,14.3,1.1,18.6,4.5,0.0,3.1,1236.3,20.6,19.4,1531422434.0
40.66473381,-102.11155265,true,1.0,4.92,35.00,3640.93,94.8,2,63.0,0.00,15.2,1.1,18.5,4.6,0.0,3.4,1160.3,19.3,18.2,1531422435.0
40.66473299,-102.11153538,true,1.0,4.92,35.00,3640.96,92.7,2,63.0,0.00,15.2,1.1,18.8,4.2,0.0,3.4,1072.3,17.9,16.8,1531422436.0
40.66473258,-102.11151776,true,1.0,5.01,35.00,3641.04,90.9,2,65.0,0.00,16.2,1.1,18.8,3.5,0.0,3.4,868.1,14.5,13.6,1531422437.0
40.66473258,-102.11149923,true,1.0,5.10,35.00,3641.05,89.9,2,67.0,0.00,16.2,1.1,18.8,3.9,0.0,3.5,962.8,16.0,15.1,1531422438.0
40.66473285,-102.11147963,true,1.0,5.29,35.00,3641.11,89.3,2,67.0,0.00,16.2,1.1,18.9,5.5,0.0,3.6,1297.4,21.6,20.3,1531422439.0
40.66473313,-102.11145948,true,1.0,5.38,35.00,3641.06,89.4,2,63.0,0.00,16.2,1.0,19.1,6.0,0.0,3.7,1391.3,23.2,21.7,1531422440.0
40.66473340,-102.11143826,true,1.0,5.56,35.00,3640.91,89.4,2,57.0,0.00,15.2,0.9,19.2,7.2,0.0,3.8,1604.7,26.7,25.0,1531422441.0
40.66473381,-102.11141811,true,1.0,5.47,35.00,3640.72,89.5,2,52.0,0.00,14.3,0.9,19.5,6.8,0.0,3.7,1543.2,25.7,23.9,1531422442.0
40.66473394,-102.11140102,true,1.0,4.74,35.00,3640.57,89.9,2,51.0,0.00,12.4,0.9,19.6,7.8,0.0,3.2,2055.6,34.3,31.8,1531422443.0
40.66473408,-102.11138700,true,1.0,3.83,35.00,3640.46,90.1,2,63.0,0.00,14.3,1.3,19.6,7.6,0.0,2.6,2468.6,41.1,38.2,1531422444.0
40.66473408,-102.11137836,true,1.0,3.28,35.00,3640.42,90.3,2,61.0,0.00,15.2,1.6,19.6,6.6,0.0,2.2,2514.8,41.9,39.0,1531422445.0
40.66473394,-102.11136433,true,1.0,3.37,35.00,3640.41,90.6,2,63.0,0.00,15.2,1.6,15.4,7.5,0.0,2.3,2750.0,45.8,44.8,1531422446.0
40.66473381,-102.11135426,true,1.0,3.65,35.00,3640.38,90.9,2,60.0,0.00,15.2,1.4,15.5,11.7,0.0,2.5,3980.7,66.3,64.8,1531422447.0
40.66473353,-102.11133573,true,1.0,4.28,35.00,3640.35,91.1,2,55.0,0.00,14.3,1.2,16.3,9.8,0.0,2.9,2852.8,47.5,46.0,1531422448.0
40.66473313,-102.11132314,true,1.0,4.28,35.00,3640.31,91.0,2,48.0,0.00,13.3,1.1,17.1,8.6,0.0,2.9,2494.0,41.6,39.8,1531422449.0
40.66473285,-102.11130696,true,1.0,4.01,35.00,3640.45,91.1,2,46.0,0.00,11.4,1.0,17.2,7.2,0.0,2.7,2250.1,37.5,35.9,1531422450.0
40.66473258,-102.11129670,true,1.0,3.74,35.00,3640.59,90.9,2,51.0,0.00,12.4,1.1,17.4,7.3,0.0,2.5,2435.0,40.6,38.8,1531422451.0
40.66473231,-102.11128052,true,1.0,4.01,35.00,3640.73,90.3,2,63.0,0.00,14.3,1.2,17.8,7.0,0.0,2.7,2183.9,36.4,34.6,1531422452.0
40.66473203,-102.11126415,true,1.0,4.56,35.00,3640.86,89.7,2,61.0,0.00,16.2,1.2,18.2,8.1,0.0,3.1,2218.1,37.0,35.0,1531422453.0
40.66473203,-102.11124922,true,1.0,4.37,35.00,3641.05,89.6,2,57.0,0.00,14.3,1.1,18.5,8.9,0.0,3.0,2540.4,42.3,39.9,1531422454.0
40.66473217,-102.11123087,true,1.0,4.92,35.00,3641.13,89.3,2,61.0,0.00,15.2,1.1,18.6,9.0,0.0,3.4,2267.7,37.8,35.6,1531422455.0
40.66473231,-102.11121073,true,1.0,5.56,35.00,3641.20,89.2,2,60.0,0.00,15.2,0.9,16.5,9.6,0.0,3.8,2150.2,35.8,34.6,1531422456.0
40.66473272,-102.11119040,true,1.0,5.56,35.00,3641.24,89.3,2,57.0,0.00,14.3,0.9,16.3,9.1,0.0,3.8,2036.0,33.9,32.8,1531422457.0
40.66473272,-102.11117188,true,1.0,5.19,35.00,3641.22,89.5,2,57.0,0.00,14.3,0.9,17.3,8.0,0.0,3.5,1917.4,32.0,30.6,1531422458.0
40.66473285,-102.11115389,true,1.0,5.10,35.00,3641.28,89.6,2,63.0,0.00,15.2,1.0,17.8,8.2,0.0,3.5,1989.1,33.2,31.5,1531422459.0
40.66473285,-102.11113572,true,1.0,5.10,35.00,3641.35,89.8,2,68.0,0.00,16.2,1.1,18.1,8.0,0.0,3.5,1949.9,32.5,30.8,1531422460.0
40.66473299,-102.11111738,true,1.0,5.01,35.00,3641.34,89.8,2,68.0,0.00,17.1,1.2,18.4,7.4,0.0,3.4,1843.0,30.7,29.0,1531422461.0
40.66473285,-102.11109921,true,1.0,5.10,35.00,3641.43,90.1,2,68.0,0.00,17.1,1.2,18.5,7.9,0.0,3.5,1917.7,32.0,30.1,1531422462.0
40.66473285,-102.11108105,true,1.0,5.10,35.00,3641.51,90.1,2,65.0,0.00,16.2,1.1,18.7,7.1,0.0,3.5,1731.4,28.9,27.1,1531422463.0
40.66473285,-102.11106270,true,1.0,5.10,35.00,3641.56,90.1,2,64.0,0.00,16.2,1.1,18.8,8.0,0.0,3.5,1941.2,32.4,30.4,1531422464.0
40.66473285,-102.11104453,true,1.0,5.01,35.00,3641.62,89.9,2,63.0,0.00,15.2,1.0,19.0,8.3,0.0,3.4,2053.9,34.2,32.1,1531422465.0
40.66473299,-102.11102655,true,1.0,5.10,35.00,3641.71,89.8,2,64.0,0.00,16.2,1.1,19.1,7.2,0.0,3.5,1766.5,29.4,27.5,1531422466.0
40.66473313,-102.11100802,true,1.0,4.92,35.00,3641.76,89.7,2,64.0,0.00,16.2,1.1,19.2,8.3,0.0,3.4,2108.3,35.1,32.8,1531422467.0
40.66473326,-102.11099003,true,1.0,5.10,35.00,3641.89,90.1,2,67.0,0.00,16.2,1.1,19.3,5.8,0.0,3.5,1417.3,23.6,22.0,1531422468.0
40.66473326,-102.11097205,true,1.0,5.01,35.00,3641.93,90.1,2,64.0,0.00,16.2,1.1,19.3,6.7,0.0,3.4,1672.2,27.9,26.0,1531422469.0
40.66473340,-102.11095370,true,1.0,5.01,35.00,3641.97,90.1,2,65.0,0.00,16.2,1.1,16.3,8.7,0.0,3.4,2159.5,36.0,34.8,1531422470.0
40.66473353,-102.11093482,true,1.0,5.10,35.00,3641.96,89.8,2,65.0,0.00,16.2,1.1,16.7,9.4,0.0,3.5,2297.2,38.3,36.9,1531422471.0
40.66473381,-102.11091557,true,1.0,5.29,35.00,3641.89,89.1,2,64.0,0.00,16.2,1.1,17.4,12.3,0.0,3.6,2899.2,48.3,46.1,1531422472.0
40.66473435,-102.11089525,true,1.0,5.56,35.00,3641.71,87.7,2,63.0,0.00,15.2,0.9,17.8,13.6,0.0,3.8,3055.9,50.9,48.4,1531422473.0
40.66473531,-102.11087672,true,1.0,5.10,35.00,3641.50,83.3,2,60.0,0.00,15.2,1.0,18.1,11.2,0.0,3.5,2742.1,45.7,43.3,1531422474.0
40.66473735,-102.11086161,true,1.0,4.19,35.00,3641.38,77.3,2,57.0,0.00,14.3,1.2,18.3,10.4,0.0,2.9,3086.0,51.4,48.6,1531422475.0
40.66474008,-102.11084830,true,1.0,3.92,35.00,3641.35,72.8,2,61.0,0.00,14.3,1.3,18.4,11.1,0.0,2.7,3518.8,58.6,55.3,1531422476.0
40.66474336,-102.11083553,true,1.0,4.10,35.00,3641.46,69.4,2,67.0,0.00,16.2,1.4,17.8,10.7,0.0,2.8,3250.8,54.2,51.5,1531422477.0
40.66474636,-102.11082600,true,1.0,3.92,35.00,3641.61,66.0,2,67.0,0.00,16.2,1.4,15.3,9.6,0.0,2.7,3056.0,50.9,49.9,1531422478.0
40.66475154,-102.11081089,true,1.0,4.19,35.00,3641.79,66.8,2,68.0,0.00,17.1,1.4,15.6,9.4,0.0,2.9,2783.3,46.4,45.3,1531422479.0
40.66475509,-102.11080010,true,1.0,3.28,35.00,3642.01,69.6,2,57.0,0.00,16.2,1.7,15.9,10.6,0.0,2.2,4026.0,67.1,65.2,1531422480.0
40.66475768,-102.11079128,true,1.0,3.37,35.00,3642.06,69.4,2,61.0,0.00,14.3,1.5,16.0,10.5,0.0,2.3,3891.9,64.9,63.0,1531422481.0
40.66476150,-102.11077815,true,1.0,3.10,35.00,3642.19,68.3,2,53.0,0.00,15.2,1.7,16.3,8.6,0.0,2.1,3461.6,57.7,55.8,1531422482.0
40.66476369,-102.11077114,true,1.0,2.92,35.00,3642.23,66.9,2,53.0,0.00,13.3,1.6,16.3,9.0,0.0,2.0,3853.2,64.2,62.1,1531422483.0
40.66476846,-102.11075765,true,1.0,3.65,35.00,3642.34,63.8,2,59.0,0.00,14.3,1.4,16.5,9.1,0.0,2.5,3117.2,52.0,50.2,1531422484.0
40.66477242,-102.11074722,true,1.0,3.92,35.00,3642.40,63.1,2,60.0,0.00,15.2,1.3,16.5,7.7,0.0,2.7,2453.9,40.9,39.5,1531422485.0
40.66477774,-102.11073337,true,1.0,3.46,35.00,3642.57,63.9,2,53.0,0.00,14.3,1.4,16.7,9.0,0.0,2.4,3247.1,54.1,52.1,1531422486.0
40.66478101,-102.11072438,true,1.0,3.55,35.00,3642.72,64.0,2,55.0,0.00,13.3,1.3,16.7,8.5,0.0,2.4,2977.7,49.6,47.8,1531422487.0
40.66478620,-102.11071071,true,1.0,3.55,35.00,3642.87,64.2,2,55.0,0.00,13.3,1.3,16.7,8.8,0.0,2.4,3095.1,51.6,49.7,1531422488.0
40.66478975,-102.11070099,true,1.0,3.83,35.00,3642.94,64.4,2,57.0,0.00,14.3,1.3,16.7,8.6,0.0,2.6,2792.0,46.5,44.8,1531422489.0
40.66479466,-102.11068732,true,1.0,3.92,35.00,3643.00,64.6,2,57.0,0.00,14.3,1.3,16.9,9.5,0.0,2.7,3004.0,50.1,48.1,1531422490.0
40.66479930,-102.11067473,true,1.0,3.92,35.00,3643.14,63.8,2,56.0,0.00,14.3,1.3,17.0,8.8,0.0,2.7,2796.0,46.6,44.7,1531422491.0
40.66480393,-102.11066178,true,1.0,4.01,35.00,3643.23,64.8,2,56.0,0.00,14.3,1.2,17.0,9.1,0.0,2.7,2830.2,47.2,45.3,1531422492.0
40.66480926,-102.11064613,true,1.0,4.01,35.00,3643.50,67.1,2,59.0,0.00,14.3,1.2,17.1,9.8,0.0,2.7,3043.4,50.7,48.6,1531422493.0
40.66481267,-102.11063552,true,1.0,4.10,35.00,3643.50,67.6,2,61.0,0.00,15.2,1.3,17.2,9.6,0.0,2.8,2919.4,48.7,46.6,1531422494.0
40.66481744,-102.11061826,true,1.0,4.37,35.00,3643.67,71.8,2,61.0,0.00,15.2,1.2,17.2,9.7,0.0,3.0,2760.1,46.0,44.0,1531422495.0
40.66482085,-102.11060297,true,1.0,4.56,35.00,3643.82,72.9,2,59.0,0.00,15.2,1.2,17.3,9.8,0.0,3.1,2667.0,44.4,42.5,1531422496.0
40.66482440,-102.11058696,true,1.0,4.56,35.00,3643.88,74.1,2,56.0,0.00,14.3,1.1,15.2,9.9,0.0,3.1,2705.9,45.1,44.2,1531422497.0
40.66482754,-102.11057131,true,1.0,4.65,35.00,3643.98,75.0,2,57.0,0.00,14.3,1.1,14.7,9.1,0.0,3.2,2434.6,40.6,40.0,1531422498.0
40.66483068,-102.11055494,true,1.0,4.65,35.00,3644.04,75.5,2,57.0,0.00,14.3,1.1,14.7,10.3,0.0,3.2,2755.8,45.9,45.3,1531422499.0
40.66483368,-102.11053858,true,1.0,4.74,34.27,3644.07,76.1,2,59.0,0.00,14.3,1.1,15.0,9.8,0.4,3.2,2626.4,43.8,43.0,1531422500.0
40.66483654,-102.11052203,true,1.0,4.56,33.08,3644.18,77.3,2,56.0,0.00,14.3,1.1,15.0,7.4,1.0,3.1,2148.2,35.8,35.2,1531422501.0
40.66483927,-102.11050530,true,1.0,4.74,31.92,3644.24,78.2,2,59.0,0.00,14.3,1.1,15.1,8.5,1.5,3.2,2443.5,40.7,40.0,1531422502.0
40.66484159,-102.11048875,true,1.0,4.74,30.73,3644.31,80.0,2,57.0,0.00,14.3,1.2,15.2,7.7,2.1,3.2,2293.0,38.2,37.5,1531422503.0
40.66484336,-102.11047167,true,1.0,4.92,29.66,3644.36,82.8,2,56.0,0.00,14.3,1.2,15.2,7.0,2.7,3.4,2081.9,34.7,34.0,1531422504.0
40.66484473,-102.11045404,true,1.0,4.83,28.65,3644.41,85.1,2,55.0,0.00,13.3,1.2,15.2,6.3,3.2,3.3,1973.3,32.9,32.2,1531422505.0
40.66484541,-102.11043713,true,1.0,4.74,27.86,3644.48,87.5,2,53.0,0.00,13.3,1.2,15.2,7.4,3.6,3.2,2438.7,40.6,39.8,1531422506.0
40.66484582,-102.11041968,true,1.0,4.83,27.31,3644.49,88.2,2,53.0,0.00,13.3,1.2,15.2,8.3,3.8,3.3,2737.7,45.6,44.7,1531422507.0
40.66484623,-102.11040242,true,1.0,4.83,27.00,3644.54,88.2,2,52.0,0.00,13.3,1.2,15.4,6.5,4.0,3.3,2159.3,36.0,35.2,1531422508.0
40.66484650,-102.11038461,true,1.0,5.01,26.81,3644.54,88.9,2,52.0,0.00,13.3,1.2,15.8,7.2,4.1,3.4,2324.3,38.7,37.7,1531422509.0
40.66484664,-102.11036698,true,1.0,4.83,26.70,3644.61,89.9,2,51.0,0.00,13.3,1.2,15.9,6.8,4.1,3.3,2306.4,38.4,37.4,1531422510.0
40.66484650,-102.11034936,true,1.0,4.83,26.59,3644.56,90.5,2,51.0,0.00,12.4,1.2,15.9,7.3,4.2,3.3,2471.0,41.2,40.0,1531422511.0
40.66484637,-102.11033191,true,1.0,4.83,26.58,3644.56,90.2,2,52.0,0.00,12.4,1.2,16.0,6.2,4.2,3.3,2101.5,35.0,34.0,1531422512.0
40.66484650,-102.11031482,true,1.0,4.83,26.61,3644.63,87.8,2,52.0,0.00,13.3,1.3,16.2,6.8,4.2,3.3,2291.2,38.2,37.0,1531422513.0
40.66484732,-102.11029738,true,1.0,4.83,26.68,3644.65,86.4,2,53.0,0.00,13.3,1.3,16.2,6.1,4.1,3.3,2077.8,34.6,33.5,1531422514.0
40.66484855,-102.11028011,true,1.0,4.83,26.61,3644.59,84.1,2,53.0,0.00,13.3,1.3,16.2,5.6,4.2,3.3,1897.6,31.6,30.6,1531422515.0
40.66485019,-102.11026356,true,1.0,4.74,26.33,3644.72,81.4,2,55.0,0.00,13.3,1.3,16.3,4.2,4.3,3.2,1463.6,24.4,23.6,1531422516.0
40.66485264,-102.11024791,true,1.0,4.65,25.88,3644.79,77.6,2,55.0,0.00,13.3,1.3,16.3,5.1,4.6,3.2,1854.4,30.9,29.9,1531422517.0
40.66485578,-102.11023227,true,1.0,4.74,25.29,3644.84,73.7,2,57.0,0.00,13.3,1.3,16.3,5.3,4.9,3.2,1923.2,32.1,31.0,1531422518.0
40.66486001,-102.11021608,true,1.0,4.74,24.49,3644.83,70.6,2,57.0,0.00,14.3,1.5,16.5,5.8,5.2,3.2,2185.8,36.4,35.2,1531422519.0
40.66486506,-102.11019863,true,1.0,5.01,23.38,3644.82,70.1,2,55.0,0.00,14.3,1.5,16.5,4.9,5.8,3.4,1832.2,30.5,29.5,1531422520.0
40.66487010,-102.11018082,true,1.0,5.29,21.84,3644.82,70.5,2,51.0,0.00,13.3,1.4,16.5,3.1,6.6,3.6,1161.4,19.4,18.7,1531422521.0
40.66487529,-102.11016284,true,1.0,5.29,19.91,3644.86,70.3,2,46.0,0.00,12.4,1.4,12.9,2.5,7.5,3.6,1021.3,17.0,17.0,1531422522.0
40.66488034,-102.11014503,true,1.0,5.38,17.90,3644.82,70.0,2,46.0,0.00,11.4,1.4,12.3,2.9,8.5,3.7,1295.4,21.6,21.6,1531422523.0
40.66488566,-102.11012705,true,1.0,5.38,15.96,3644.86,69.4,2,47.0,0.00,11.4,1.6,12.4,2.8,9.5,3.7,1434.2,23.9,23.9,1531422524.0
40.66489125,-102.11010906,true,1.0,6.01,14.02,3645.06,65.0,2,55.0,0.00,12.4,1.8,12.6,3.1,10.5,4.1,1586.0,26.4,26.4,1531422525.0
40.66490067,-102.11008819,true,1.0,7.47,11.98,3645.26,54.7,2,67.0,0.00,14.3,1.9,12.7,3.2,11.5,5.1,1561.6,26.0,26.0,1531422526.0
40.66491622,-102.11006571,true,1.0,8.93,9.52,3645.38,40.9,2,71.0,0.00,17.1,2.4,12.9,2.7,12.7,6.1,1384.3,23.1,23.1,1531422527.0
40.66493696,-102.11004862,true,1.0,9.11,4.45,3645.61,27.3,2,64.0,0.00,17.1,5.1,12.9,2.0,15.3,6.2,2156.8,35.9,35.9,1531422528.0
40.66492372,-102.10988711,true,1.0,4.65,0.00,3645.82,191.0,2,27.0,0.00,7.6,0.0,13.1,0.2,0.0,3.2,0.0,0.0,0.0,1531422538.0
40.66492372,-102.10988711,true,1.0,4.65,0.00,3645.82,191.0,2,27.0,0.00,7.6,0.0,13.1,0.2,0.0,3.2,0.0,0.0,0.0,1531422538.0
40.66491172,-102.10989178,true,1.0,4.19,0.00,3645.80,198.6,2,38.0,0.00,7.6,0.0,13.1,0.3,0.0,2.9,0.0,0.0,0.0,1531422539.0
40.66490067,-102.10989826,true,1.0,4.47,0.00,3645.66,206.9,2,43.0,0.00,9.5,0.0,13.1,0.7,0.0,3.0,0.0,0.0,0.0,1531422540.0
40.66488975,-102.10990725,true,1.0,4.83,0.00,3645.61,216.1,2,39.0,0.00,10.5,0.0,13.1,2.4,0.0,3.3,0.0,0.0,0.0,1531422541.0
40.66487952,-102.10991894,true,1.0,5.10,0.00,3645.57,224.1,2,38.0,0.00,9.5,0.0,13.1,6.9,0.0,3.5,0.0,0.0,0.0,1531422542.0
40.66486983,-102.10993315,true,1.0,5.01,6.37,3645.40,229.9,2,39.0,0.00,9.5,3.6,13.1,8.5,-14.3,3.4,11635.7,193.9,193.9,1531422543.0
40.66486178,-102.10994718,true,1.0,4.74,13.50,3645.28,232.9,2,43.0,0.00,9.5,1.8,13.1,7.2,-10.7,3.2,4906.4,81.8,81.8,1531422544.0
40.66485469,-102.10996013,true,1.0,4.28,18.47,3645.18,234.7,2,50.0,0.00,10.5,1.6,13.2,8.5,-8.3,2.9,4655.4,77.6,77.6,1531422545.0
40.66484828,-102.10997200,true,1.0,4.10,22.11,3645.08,234.1,2,52.0,0.00,12.4,1.7,13.2,9.4,-6.4,2.8,4515.8,75.3,75.3,1531422546.0
40.66484309,-102.10998136,true,1.0,3.74,25.14,3644.93,235.0,2,55.0,0.00,13.3,1.7,11.7,8.5,-4.9,2.5,3940.9,65.7,65.7,1531422547.0
40.66483709,-102.10999323,true,1.0,3.28,28.00,3644.96,236.7,2,52.0,0.00,13.3,1.8,11.6,8.3,-3.5,2.2,3924.3,65.4,65.4,1531422548.0
40.66483368,-102.11000024,true,1.0,3.46,30.15,3644.93,238.3,2,56.0,0.00,13.3,1.5,11.8,10.3,-2.4,2.4,4284.9,71.4,71.4,1531422549.0
40.66482713,-102.11001445,true,1.0,4.10,32.54,3644.91,240.4,2,56.0,0.00,13.3,1.2,12.0,9.9,-1.2,2.8,3236.9,53.9,53.9,1531422550.0
40.66482126,-102.11002866,true,1.0,4.65,33.73,3644.89,241.3,2,56.0,0.00,14.3,1.1,12.2,10.6,-0.6,3.2,2935.1,48.9,48.9,1531422551.0
40.66481567,-102.11004287,true,1.0,4.56,34.15,3644.93,242.9,2,53.0,0.00,13.3,1.0,12.4,10.6,-0.4,3.1,2961.9,49.4,49.4,1531422552.0
40.66481021,-102.11005726,true,1.0,4.65,33.50,3644.99,242.5,2,53.0,0.00,13.3,1.0,12.5,9.9,-0.8,3.2,2777.2,46.3,46.3,1531422553.0
40.66480434,-102.11007201,true,1.0,4.47,33.51,3644.95,242.4,2,56.0,0.00,13.3,1.1,12.5,10.8,-0.8,3.0,3130.4,52.2,52.2,1531422554.0
40.66479889,-102.11008658,true,1.0,4.56,33.44,3644.96,243.9,2,59.0,0.00,14.3,1.1,12.5,8.9,-0.8,3.1,2548.2,42.5,42.5,1531422555.0
40.66479343,-102.11010132,true,1.0,4.65,33.45,3644.96,243.3,2,55.0,0.00,14.3,1.1,12.5,9.3,-0.8,3.2,2597.8,43.3,43.3,1531422556.0
40.66478770,-102.11011643,true,1.0,4.74,33.64,3644.92,243.7,2,60.0,0.00,14.3,1.1,12.0,9.8,-0.7,3.2,2668.1,44.5,44.5,1531422557.0
40.66478238,-102.11013190,true,1.0,4.83,34.09,3644.94,247.3,2,63.0,0.00,15.2,1.1,12.4,10.2,-0.5,3.3,2703.1,45.1,45.1,1531422558.0
40.66477760,-102.11014809,true,1.0,4.83,34.55,3644.91,249.7,2,60.0,0.00,15.2,1.1,12.7,10.0,-0.2,3.3,2601.3,43.4,43.4,1531422559.0
40.66477351,-102.11016482,true,1.0,4.92,34.78,3644.87,252.0,2,59.0,0.00,14.3,1.0,12.7,9.6,-0.1,3.4,2442.0,40.7,40.7,1531422560.0
40.66476969,-102.11018154,true,1.0,4.83,34.79,3644.93,253.2,2,65.0,0.00,15.2,1.1,12.9,9.8,0.0,3.3,2534.2,42.2,42.2,1531422561.0
40.66476614,-102.11019845,true,1.0,4.92,34.61,3644.92,254.4,2,63.0,0.00,16.2,1.1,13.1,9.6,-0.2,3.4,2450.6,40.8,40.8,1531422562.0
40.66476314,-102.11021536,true,1.0,4.83,34.35,3644.93,257.2,2,61.0,0.00,15.2,1.1,13.1,10.1,0.0,3.3,2656.9,44.3,44.3,1531422563.0
40.66476041,-102.11023263,true,1.0,4.92,34.23,3644.87,258.5,2,61.0,0.00,15.2,1.1,13.2,9.8,-0.4,3.4,2545.4,42.4,42.4,1531422564.0
40.66475796,-102.11025007,true,1.0,4.92,33.99,3644.87,259.2,2,63.0,0.00,15.2,1.1,13.3,10.7,-0.5,3.4,2798.6,46.6,46.6,1531422565.0
40.66475591,-102.11026716,true,1.0,4.92,33.93,3644.92,262.0,2,63.0,0.00,15.2,1.1,13.3,9.9,-0.5,3.4,2570.1,42.8,42.8,1531422566.0
40.66475455,-102.11028443,true,1.0,4.83,34.00,3644.99,265.7,2,61.0,0.00,15.2,1.1,13.1,10.8,-0.5,3.3,2856.9,47.6,47.6,1531422567.0
40.66475400,-102.11030223,true,1.0,4.92,34.04,3644.91,267.6,2,61.0,0.00,15.2,1.1,12.9,9.2,-0.5,3.4,2386.3,39.8,39.8,1531422568.0
40.66475373,-102.11032004,true,1.0,4.83,34.13,3644.87,268.5,2,63.0,0.00,15.2,1.1,13.3,9.8,0.0,3.3,2582.4,43.0,43.0,1531422569.0
40.66475359,-102.11033803,true,1.0,4.92,33.98,3644.85,268.8,2,59.0,0.00,15.2,1.1,13.7,10.0,-0.5,3.4,2598.8,43.3,43.2,1531422570.0
40.66475359,-102.11035619,true,1.0,5.01,33.90,3644.81,269.4,2,59.0,0.00,14.3,1.0,13.9,10.9,-0.6,3.4,2794.7,46.6,46.4,1531422571.0
40.66475373,-102.11037490,true,1.0,5.01,33.95,3644.67,271.2,2,60.0,0.00,15.2,1.1,14.0,11.8,-0.5,3.4,3023.0,50.4,50.1,1531422572.0
40.66475441,-102.11039378,true,1.0,5.10,33.94,3644.51,271.8,2,59.0,0.00,15.2,1.1,14.0,9.8,-0.5,3.5,2455.6,40.9,40.7,1531422573.0
40.66475482,-102.11041285,true,1.0,5.19,33.87,3644.36,270.9,2,56.0,0.00,14.3,1.0,14.1,9.6,-0.6,3.5,2374.4,39.6,39.3,1531422574.0
